date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14200000.0,12200000.0,35000000.0,54000000.0,29700000.0,60000000.0,35600000.0,29400000.0,14000000.0,10000000.0,18700000.0,12000000.0,0.0,0.0
,commonStockRepurchased,-264700000.0,-203000000.0,-500700000.0,-203900000.0,-482200000.0,-580200000.0,-143500000.0,0.0,-138200000.0,-104500000.0,-34800000.0,0.0,-125400000.0,-419200000.0,-235900000.0,-217600000.0,0.0,0.0,-30700000.0,-3000000.0,-20000000.0,-100800000.0,-43900000.0,-81900000.0,-3200000.0
,dividendsPaid,-129100000.0,-129300000.0,-127300000.0,-123700000.0,-118400000.0,-121000000.0,-77300000.0,-72000000.0,-67800000.0,-65100000.0,-60800000.0,-58000000.0,-58100000.0,-57100000.0,-50900000.0,-41200000.0,-27100000.0,-15600000.0,-15300000.0,-15000000.0,-15100000.0,-15300000.0,-15200000.0,-13800000.0,-12300000.0
,otherFinancingActivites,-10300000.0,-31600000.0,-40300000.0,-41100000.0,-8300000.0,-3200000.0,-6300000.0,16100000.0,-6300000.0,30800000.0,28400000.0,0.0,500000.0,4600000.0,8200000.0,50700000.0,0.0,0.0,0.0,-1000000.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-435200000.0,-337400000.0,-484900000.0,-319300000.0,-597600000.0,-144200000.0,-188200000.0,-226200000.0,-164600000.0,-123500000.0,-82100000.0,-270700000.0,-91800000.0,-431800000.0,-222400000.0,-210200000.0,38600000.0,-64500000.0,-131600000.0,308000000.0,46700000.0,149200000.0,-56900000.0,42100000.0,14000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,82500000.0,-26900000.0,-40400000.0,83400000.0,-24000000.0,-37900000.0,-75000000.0,6600000.0,17900000.0,-28300000.0,-18400000.0,36800000.0,-34500000.0,50700000.0,51300000.0,-48100000.0,29400000.0,39500000.0,28600000.0,-13000000.0,-16900000.0,-8900000.0,1400000.0,-4300000.0,-11400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,541300000.0,433900000.0,-97100000.0,90500000.0,-132000000.0,31300000.0,-38400000.0,89500000.0,67600000.0,-192100000.0,-242000000.0,140600000.0,336500000.0,-150400000.0,233000000.0,-76900000.0,105600000.0,142200000.0,38200000.0,64000000.0,-60000000.0,61200000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,1567100000.0,1025800000.0,591900000.0,689000000.0,598500000.0,730500000.0,699200000.0,737600000.0,648100000.0,580500000.0,772600000.0,1014600000.0,874000000.0,537500000.0,687900000.0,454900000.0,531800000.0,426200000.0,284000000.0,246000000.0,181700000.0,241700000.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,1025800000.0,591900000.0,689000000.0,598500000.0,730500000.0,699200000.0,737600000.0,648100000.0,580500000.0,772600000.0,1014600000.0,874000000.0,537500000.0,687900000.0,454900000.0,531800000.0,426200000.0,284000000.0,245800000.0,182000000.0,241700000.0,180500000.0,142200000.0,180600000.0,142800000.0
,operatingCashFlow,936400000.0,814400000.0,483100000.0,400900000.0,600000000.0,511500000.0,306200000.0,396700000.0,331600000.0,69200000.0,182100000.0,414300000.0,792000000.0,432200000.0,359100000.0,267100000.0,187400000.0,223400000.0,227900000.0,136000000.0,157900000.0,-500000.0,265200000.0,36100000.0,88400000.0
,capitalExpenditure,-50700000.0,-52900000.0,-64700000.0,-54700000.0,-56900000.0,-52300000.0,-51500000.0,-44700000.0,-72000000.0,-64900000.0,-58500000.0,-35100000.0,-93100000.0,-91600000.0,-80000000.0,-77600000.0,-67900000.0,-55500000.0,-58500000.0,-87000000.0,-82600000.0,-93500000.0,-172500000.0,-98600000.0,-40900000.0
,freeCashFlow,885700000.0,761500000.0,418400000.0,346200000.0,543100000.0,459200000.0,254700000.0,352000000.0,259600000.0,4300000.0,123600000.0,379200000.0,698900000.0,340600000.0,279100000.0,189500000.0,119500000.0,167900000.0,169400000.0,49000000.0,75300000.0,-94000000.0,92700000.0,-62500000.0,47500000.0
