date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY
,debtRepayment,-55033000.0,-35000000.0,-175000000.0,-30200000.0,-152500000.0,-50783000.0,-47158000.0,-145180000.0,-35280000.0,-229854000.0,-145487000.0,-90181000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,9833000.0,9040000.0,7523000.0,6245000.0,5711000.0,4881000.0,4284000.0,3700000.0,3322000.0,2457000.0,1953000.0,4609000.0,20394000.0,29212000.0,20622000.0,15045000.0,22380000.0,4315000.0,14458000.0,79648000.0,6887000.0,3600000.0,1500000.0,7100000.0,1400000.0,200000.0
,commonStockRepurchased,-71549000.0,-54864000.0,-48986000.0,-130140000.0,-175662000.0,-122691000.0,-175699000.0,-58126000.0,-34371000.0,0.0,0.0,-58405000.0,-100996000.0,-98413000.0,-41819000.0,-9952000.0,0.0,-18165000.0,-31054000.0,0.0,0.0,0.0,0.0,-5400000.0,-1600000.0,0.0
,dividendsPaid,-127421000.0,-118745000.0,-105021000.0,-91707000.0,-84118000.0,-76410000.0,-71251000.0,-48202000.0,-38128000.0,-34391000.0,-30461000.0,-26903000.0,-24683000.0,-21685000.0,-18383000.0,-15456000.0,-13408000.0,-12290000.0,-11626000.0,-9604000.0,-7287000.0,-5700000.0,-4500000.0,-3600000.0,-3000000.0,-2500000.0
,otherFinancingActivites,-3739000.0,-13973000.0,-7333000.0,-5480000.0,-1284000.0,-4509000.0,-3192000.0,-305000.0,-647000.0,1056000.0,-11572000.0,-487000.0,3809000.0,4640000.0,4743000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-192909000.0,-178305000.0,-203641000.0,-171281000.0,-307156000.0,-158870000.0,-267407000.0,-241338000.0,-94100000.0,-243487000.0,294284000.0,-94675000.0,-101905000.0,-66858000.0,-29717000.0,34637000.0,8972000.0,-26140000.0,-28537000.0,-584000.0,69405000.0,-2100000.0,-3200000.0,-2000000.0,-3200000.0,-2300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,119717000.0,62188000.0,-83325000.0,44455000.0,-78003000.0,77936000.0,-57528000.0,-29408000.0,94188000.0,-62393000.0,7267000.0,52686000.0,-23052000.0,14478000.0,62531000.0,-42150000.0,21744000.0,14249000.0,-824000.0,13403000.0,1810000.0,-21500000.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,213345000.0,93628000.0,31440000.0,114765000.0,70310000.0,148313000.0,70377000.0,127905000.0,157313000.0,63125000.0,125518000.0,118251000.0,65565000.0,88617000.0,74139000.0,11608000.0,53758000.0,32014000.0,17765000.0,18589000.0,5186000.0,3200000.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,93628000.0,31440000.0,114765000.0,70310000.0,148313000.0,70377000.0,127905000.0,157313000.0,63125000.0,125518000.0,118251000.0,65565000.0,88617000.0,74139000.0,11608000.0,53758000.0,32014000.0,17765000.0,18589000.0,5186000.0,3376000.0,24700000.0,7900000.0,5000000.0,3400000.0,1900000.0
,operatingCashFlow,510532000.0,431128000.0,412142000.0,357322000.0,365116000.0,373790000.0,341659000.0,309174000.0,264550000.0,240132000.0,218698000.0,206588000.0,181001000.0,174247000.0,169438000.0,108275000.0,112809000.0,98861000.0,89941000.0,72822000.0,49824000.0,37200000.0,24800000.0,18700000.0,14700000.0,9700000.0
,capitalExpenditure,-177510000.0,-170781000.0,-149920000.0,-148186000.0,-164562000.0,-145301000.0,-111667000.0,-97774000.0,-80034000.0,-59039000.0,-80095000.0,-56246000.0,-54841000.0,-54945000.0,-61475000.0,-58046000.0,-49141000.0,-45958000.0,-49509000.0,-57781000.0,-32619000.0,-38800000.0,-7800000.0,-10300000.0,-5000000.0,-5400000.0
,freeCashFlow,333022000.0,260347000.0,262222000.0,209136000.0,200554000.0,228489000.0,229992000.0,211400000.0,184516000.0,181093000.0,138603000.0,150342000.0,126160000.0,119302000.0,107963000.0,50229000.0,63668000.0,52903000.0,40432000.0,15041000.0,17205000.0,-1600000.0,17000000.0,8400000.0,9700000.0,4300000.0
