date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-402000000.0,-1461000000.0,-493000000.0,-1441000000.0,-1155000000.0,-788000000.0,-134000000.0,-1781000000.0,-11041000000.0,-11574000000.0,-10234000000.0,-44000000.0,-533000000.0,-16000000.0,-370000000.0,-9000000.0,-161000000.0,-25000000.0,-55000000.0,-46000000.0,-105000000.0,-152000000.0,-111000000.0,-324000000.0,-62500000.0,-190200000.0
,commonStockIssued,0.0,1150000000.0,0.0,0.0,0.0,0.0,0.0,0.0,9000000.0,0.0,2265000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-2416000000.0,-474000000.0,-1418000000.0,-1487000000.0,-1742000000.0,-1882000000.0,-2229000000.0,-1541000000.0,-738000000.0,0.0,-60000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-930000000.0,-828000000.0,-768000000.0,-723000000.0,-655000000.0,-539000000.0,-486000000.0,-463000000.0,-295000000.0,-20000000.0,-168000000.0,-399000000.0,-301000000.0,-259000000.0,-232000000.0,-209000000.0,-179000000.0,-149000000.0,-127000000.0,-106000000.0,-93000000.0,-84000000.0,-69000000.0,-61000000.0,-56100000.0,-45800000.0
,otherFinancingActivites,0.0,0.0,9000000.0,-15000000.0,70000000.0,72000000.0,0.0,0.0,0.0,-44000000.0,-2000000000.0,2000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0
,netCashUsedProvidedByFinancingActivities,-2974000000.0,-4471000000.0,-6188000000.0,-6413000000.0,-24240000000.0,27688000000.0,16689000000.0,3162000000.0,49403000000.0,-3345000000.0,-27903000000.0,30666000000.0,10818000000.0,4894000000.0,4118000000.0,5698000000.0,-2442000000.0,12732000000.0,1317000000.0,7147000000.0,14533000000.0,8941000000.0,6230000000.0,5422000000.0,3066000000.0,3017800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,90000000.0,1490000000.0,793000000.0,107000000.0,-648000000.0,-1365000000.0,630000000.0,397000000.0,-1118000000.0,670000000.0,-540000000.0,-860000000.0,2365000000.0,-316000000.0,649000000.0,-1341000000.0,2015000000.0,-290000000.0,33000000.0,-1312000000.0,1565000000.0,-1046000000.0,788000000.0,201000000.0,0.0,100000.0
,cashAtEndOfPeriod,3302000000.0,3597000000.0,2107000000.0,1314000000.0,1207000000.0,1855000000.0,3220000000.0,2590000000.0,2193000000.0,3311000000.0,2641000000.0,3181000000.0,4733000000.0,2368000000.0,2684000000.0,2035000000.0,3376000000.0,1361000000.0,1651000000.0,1618000000.0,2930000000.0,1365000000.0,2411000000.0,1623000000.0,0.0,0.0
,cashAtBeginningOfPeriod,3212000000.0,2107000000.0,1314000000.0,1207000000.0,1855000000.0,3220000000.0,2590000000.0,2193000000.0,3311000000.0,2641000000.0,3181000000.0,4041000000.0,2368000000.0,2684000000.0,2035000000.0,3376000000.0,1361000000.0,1651000000.0,1618000000.0,2930000000.0,1365000000.0,2411000000.0,1623000000.0,1422000000.0,1097600000.0,1469400000.0
,operatingCashFlow,5690000000.0,10457000000.0,6933000000.0,2290000000.0,-1403000000.0,-561000000.0,-1974000000.0,1826000000.0,3374000000.0,823000000.0,-4269000000.0,-1956000000.0,2939000000.0,981000000.0,2483000000.0,416000000.0,1517000000.0,1002000000.0,469000000.0,640000000.0,195000000.0,850000000.0,250000000.0,597000000.0,310900000.0,-10500000.0
,capitalExpenditure,-730000000.0,-609000000.0,-637000000.0,-613000000.0,-703000000.0,-427000000.0,-388000000.0,-355000000.0,-298000000.0,-262000000.0,-325000000.0,-681000000.0,-476000000.0,-310000000.0,-314000000.0,-336000000.0,-297000000.0,-272000000.0,-276000000.0,-247000000.0,-199000000.0,-258000000.0,-158000000.0,-114000000.0,-96200000.0,-124600000.0
,freeCashFlow,4960000000.0,9848000000.0,6296000000.0,1677000000.0,-2106000000.0,-988000000.0,-2362000000.0,1471000000.0,3076000000.0,561000000.0,-4594000000.0,-2637000000.0,2463000000.0,671000000.0,2169000000.0,80000000.0,1220000000.0,730000000.0,193000000.0,393000000.0,-4000000.0,592000000.0,92000000.0,483000000.0,214700000.0,-135100000.0
