date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,commonStockIssued,0.0,7781000.0,7114000.0,0.0,0.0,42850677.0,0.0,0.0,53328188.0,21280718.0,0.0,10527650.0,0.0,17035363.0,11117141.0,669700.0,15225900.0,3946249.0,0.0,0.0,7003.0,0.0,64580.0,184226.0,12226350.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,0.0,0.0,0.0,0.0,-67460.0,0.0,0.0,0.0
,otherFinancingActivites,-1367000.0,-1267000.0,-543000.0,-543000.0,-83631.0,-87770.0,-154397.0,-104329.0,-28916.0,-233291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1721.0,0.0,0.0,-1706441.0
,netCashUsedProvidedByFinancingActivities,447000.0,25919000.0,7045000.0,26273000.0,17461.0,42793707.0,2950705.0,2222509.0,64878685.0,27067863.0,2463419.0,5606808.0,-808641.0,23851897.0,11117141.0,619700.0,15140603.0,5595813.0,4571212.0,3424959.0,4994128.0,244069.0,1038560.0,55836.0,14045406.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,2000.0,0.0,1000.0,-1000.0,58.0,-733.0,-2648.0,8935.0,1067.0,-25957.0,87592.0,-31874.0,12139.0,928.0,18489.0,-32951.0,-65901.0,-211773.0,-278794.0,-108253.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,29936000.0,-4691000.0,1330000.0,-1153000.0,-5184088.0,-1130213.0,-5038347.0,-13029828.0,32739132.0,9510119.0,-3711275.0,462790.0,3337374.0,7052877.0,-12425.0,1066064.0,-276407.0,1660870.0,-1697144.0,182193.0,138455.0,-2767149.0,-893566.0,-5829389.0,9539423.0
,cashAtEndOfPeriod,53137000.0,23201000.0,27892000.0,26562000.0,27714588.0,32898676.0,34028889.0,39067236.0,52097064.0,19357932.0,9847813.0,13559088.0,13096298.0,9758924.0,2706047.0,2718472.0,1652408.0,1928815.0,267945.0,674569.0,223591.0,85136.0,2852285.0,3745851.0,9575240.0
,cashAtBeginningOfPeriod,23201000.0,27892000.0,26562000.0,27715000.0,32898676.0,34028889.0,39067236.0,52097064.0,19357932.0,9847813.0,13559088.0,13096298.0,9758924.0,2706047.0,2718472.0,1652408.0,1928815.0,267945.0,1965089.0,492376.0,85136.0,2852285.0,3745851.0,9575240.0,35817.0
,operatingCashFlow,21320000.0,-10615000.0,-17322000.0,-23094000.0,-15194942.0,-28198841.0,-26333301.0,-14968151.0,-10472988.0,-1926007.0,-6079370.0,-5099560.0,-10324412.0,-5394276.0,-6118050.0,-7218529.0,-7167313.0,-3553323.0,-5553766.0,-2654480.0,-3732123.0,-2633490.0,-5011881.0,-3121669.0,-2642311.0
,capitalExpenditure,-14615000.0,-2350000.0,-894000.0,-1268000.0,-5006665.0,-6686671.0,-5653103.0,-3163586.0,-3501393.0,-581799.0,-212013.0,-187584.0,-1556769.0,-242165.0,-178454.0,-89651.0,-218038.0,-1160.0,-155145.0,-424053.0,-577131.0,-377728.0,-636014.0,-937163.0,-406812.0
,freeCashFlow,6705000.0,-12965000.0,-18216000.0,-24362000.0,-20201607.0,-34885512.0,-31986404.0,-18131737.0,-13974381.0,-2507806.0,-6291383.0,-5287144.0,-11881181.0,-5636441.0,-6296504.0,-7308180.0,-7385351.0,-3554483.0,-5708911.0,-3078533.0,-4309254.0,-3011218.0,-5647895.0,-4058832.0,-3049123.0
