date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-8600000.0,-8400000.0,-4700000.0,-3900000.0,-3500000.0,-3300000.0,-4200000.0,-3600000.0,-339800000.0,-112100000.0,-218900000.0,-472800000.0,-110900000.0,-201600000.0,-1500000.0,-1400000.0,-600000.0,-3800000.0,-17800000.0,-110000000.0,-42700000.0,-20300000.0,-32000000.0,-136600000.0,-152900000.0,-4900000.0,-500000.0
,commonStockIssued,6700000.0,13800000.0,13100000.0,17800000.0,8400000.0,12000000.0,5700000.0,11800000.0,1000000.0,1200000.0,3200000.0,1400000.0,86100000.0,15000000.0,18900000.0,18400000.0,14600000.0,9700000.0,22000000.0,0.0,13700000.0,3100000.0,19000000.0,0.0,0.0,2300000.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28300000.0,0.0,0.0,0.0,0.0,-22000000.0,0.0,-80100000.0,-191200000.0,-170100000.0,-62100000.0,-54800000.0,-15400000.0,-11100000.0
,dividendsPaid,-250100000.0,-538700000.0,-498800000.0,-198800000.0,-193800000.0,-191300000.0,-188300000.0,-184800000.0,-181500000.0,-178400000.0,-166100000.0,-160000000.0,-155200000.0,-145400000.0,-135800000.0,-300700000.0,-91600000.0,-201900000.0,-75700000.0,-70000000.0,-65100000.0,-62700000.0,-53000000.0,-46600000.0,-43500000.0,-34600000.0,-32700000.0
,otherFinancingActivites,2000000.0,200000.0,-6100000.0,6400000.0,-2900000.0,1400000.0,300000.0,-300000.0,300000.0,100000.0,-800000.0,100000.0,-48500000.0,1900000.0,1300000.0,300000.0,-2900000.0,-17600000.0,5300000.0,12200000.0,-3700000.0,300000.0,-2700000.0,6800000.0,16800000.0,13100000.0,2000000.0
,netCashUsedProvidedByFinancingActivities,-300000000.0,-533100000.0,-546500000.0,-178500000.0,385000000.0,-215200000.0,207900000.0,-176900000.0,-520000000.0,247800000.0,-167600000.0,-55100000.0,51500000.0,-237100000.0,-113900000.0,-282400000.0,-80500000.0,-213600000.0,-66200000.0,-137800000.0,-89200000.0,-180700000.0,-184700000.0,-111700000.0,-146400000.0,-12300000.0,-8300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,39900000.0,-21500000.0,-25600000.0,-19800000.0,-14100000.0,23100000.0,-16600000.0,52100000.0,8200000.0,-34200000.0,50000000.0,13400000.0,100000.0,-17600000.0,-100000.0,7800000.0,-100000.0,-100000.0,-100000.0,-100000.0,116900000.0,-106400000.0,45500000.0,-100000.0,-300000.0,-200000.0,-100000.0
,cashAtEndOfPeriod,118700000.0,78800000.0,100300000.0,125900000.0,145700000.0,159800000.0,136700000.0,153300000.0,101200000.0,93100000.0,127300000.0,77300000.0,63900000.0,54000000.0,71600000.0,68300000.0,449200000.0,451200000.0,291100000.0,336600000.0,411000000.0,294100000.0,400500000.0,355000000.0,301000000.0,332100000.0,203300000.0
,cashAtBeginningOfPeriod,78800000.0,100300000.0,125900000.0,145700000.0,159800000.0,136700000.0,153300000.0,101200000.0,93000000.0,127300000.0,77300000.0,63900000.0,54000000.0,71600000.0,68300000.0,60500000.0,451200000.0,291100000.0,336600000.0,411000000.0,294100000.0,400500000.0,355000000.0,301000000.0,332100000.0,203300000.0,298300000.0
,operatingCashFlow,1185000000.0,936200000.0,760500000.0,452800000.0,637300000.0,688200000.0,-181200000.0,686700000.0,532000000.0,-94900000.0,-282200000.0,532900000.0,565600000.0,862500000.0,1004700000.0,880000000.0,828300000.0,756000000.0,671200000.0,526700000.0,344100000.0,274500000.0,333600000.0,387500000.0,311600000.0,395600000.0,260400000.0
,capitalExpenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20300000.0,-19600000.0,-37600000.0,-20100000.0,-22100000.0,-16300000.0,-14600000.0,-12700000.0,-16000000.0,-25600000.0,-10500000.0,-12400000.0,-7100000.0,-11400000.0
,freeCashFlow,1185000000.0,936200000.0,760500000.0,452800000.0,637300000.0,688200000.0,-181200000.0,686700000.0,532000000.0,-94900000.0,-282200000.0,532900000.0,565600000.0,842200000.0,985100000.0,842400000.0,808200000.0,733900000.0,654900000.0,512100000.0,331400000.0,258500000.0,308000000.0,377000000.0,299200000.0,388500000.0,249000000.0
