date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,0.0,3500000.0,2800000.0,4000000.0,1897000.0,-47803000.0,-35810000.0,-20600000.0,-52200000.0,-26100000.0,-4300000.0,300000.0,400000.0,-20400000.0,-4500000.0,-800000.0,-100000.0,200000.0
,netCashUsedForInvestingActivites,-416800000.0,-1376600000.0,-910300000.0,-511000000.0,-569200000.0,-461600000.0,-2011700000.0,-851700000.0,-382200000.0,-307300000.0,-91700000.0,-94600000.0,-295200000.0,-245900000.0,-95900000.0,-14600000.0,-139000000.0,-45800000.0,-48727000.0,-77823000.0,-52977000.0,-39900000.0,-49200000.0,-35600000.0,-7400000.0,-8700000.0,-2700000.0,-32700000.0,-12500000.0,-34200000.0,4100000.0,-19700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-3150000000.0,-4060000000.0,-3000000000.0,-4031000000.0,-2719200000.0,-794000000.0,-1500400000.0,-489000000.0,-184000000.0,-141000000.0,-48000000.0,-286000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,111900000.0,101200000.0,81900000.0,60400000.0,45600000.0,203300000.0,997000000.0,76200000.0,82300000.0,73900000.0,36700000.0,8300000.0,22600000.0,22200000.0,24100000.0,28100000.0,30600000.0,23700000.0,15546000.0,27255000.0,27837000.0,21500000.0,17900000.0,11000000.0,9900000.0,8900000.0,3800000.0,13200000.0,4400000.0,1100000.0,800000.0,700000.0
,commonStockRepurchased,0.0,0.0,-11300000.0,-17700000.0,-101000000.0,0.0,0.0,0.0,-1500000.0,-1200000.0,-800000.0,-1000000.0,-1300000.0,-261800000.0,-33300000.0,-2200000.0,-56200000.0,-80800000.0,-11662000.0,-104123000.0,-31344000.0,-18400000.0,-8700000.0,-17100000.0,-21300000.0,-15100000.0,-43800000.0,-7000000.0,-15900000.0,-6800000.0,-3700000.0,-8600000.0
,dividendsPaid,-347400000.0,-321100000.0,-301800000.0,-282700000.0,-272200000.0,-257500000.0,-223100000.0,-182600000.0,-204400000.0,-145800000.0,-133500000.0,-127900000.0,-118500000.0,-118800000.0,-114400000.0,-102300000.0,-84900000.0,-61900000.0,-50359000.0,-41618000.0,-33759000.0,-28000000.0,-23200000.0,-20000000.0,-17500000.0,-14700000.0,-12700000.0,-10300000.0,-8700000.0,-8000000.0,-6700000.0,-5800000.0
,otherFinancingActivites,-190500000.0,-140900000.0,-114700000.0,-68400000.0,-35300000.0,-34600000.0,6900000.0,7500000.0,500000.0,3700000.0,1400000.0,-2800000.0,5200000.0,3400000.0,7900000.0,0.0,0.0,0.0,0.0,-13497000.0,-3235000.0,-2800000.0,-2600000.0,2300000.0,-8100000.0,-1500000.0,-1400000.0,400000.0,-200000.0,-4400000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-505100000.0,638400000.0,162000000.0,-47800000.0,33900000.0,-9900000.0,1597800000.0,502600000.0,45900000.0,65600000.0,-96200000.0,-105400000.0,40000000.0,41500000.0,-118600000.0,-81000000.0,-107200000.0,-142200000.0,-46950000.0,-96983000.0,-55501000.0,-27700000.0,-17700000.0,-19900000.0,-28100000.0,-23500000.0,-78900000.0,2000000.0,-20400000.0,-18100000.0,-9600000.0,-13700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,119800000.0,6100000.0,-85000000.0,72000000.0,-21700000.0,-15100000.0,27900000.0,-4800000.0,4200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,950400000.0,387100000.0,-68200000.0,367400000.0,65100000.0,166000000.0,16300000.0,-4000000.0,10900000.0,41400000.0,43900000.0,11500000.0,-61500000.0,47900000.0,-109800000.0,93200000.0,31000000.0,41000000.0,54006000.0,-44497000.0,27751000.0,-3900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,3574300000.0,2623900000.0,2236800000.0,2305000000.0,545500000.0,480400000.0,314400000.0,298100000.0,302100000.0,291200000.0,249800000.0,205900000.0,194400000.0,255900000.0,208000000.0,317800000.0,224600000.0,193600000.0,152536000.0,97334000.0,99904000.0,61100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,2623900000.0,2236800000.0,2305000000.0,1937600000.0,480400000.0,314400000.0,298100000.0,302100000.0,291200000.0,249800000.0,205900000.0,194400000.0,255900000.0,208000000.0,317800000.0,224600000.0,193600000.0,152600000.0,98530000.0,141831000.0,72153000.0,65000000.0,72000000.0,57000000.0,58800000.0,44200000.0,43500000.0,46500000.0,119700000.0,124600000.0,72700000.0,85600000.0
,operatingCashFlow,1752500000.0,1119200000.0,765100000.0,854200000.0,622100000.0,652600000.0,402300000.0,349900000.0,343000000.0,283100000.0,231800000.0,211500000.0,160600000.0,252300000.0,104700000.0,188800000.0,277200000.0,229000000.0,149683000.0,130309000.0,136229000.0,63700000.0,56400000.0,65600000.0,33600000.0,41500000.0,77800000.0,31000000.0,25600000.0,44100000.0,44300000.0,17200000.0
,capitalExpenditure,-99300000.0,-138800000.0,-124400000.0,-129200000.0,-217800000.0,-99000000.0,-81500000.0,-93600000.0,-51000000.0,-40000000.0,-25400000.0,-23500000.0,-32000000.0,-40700000.0,-33000000.0,-22800000.0,-29000000.0,-25300000.0,-45430000.0,-24319000.0,-14568000.0,-16600000.0,-14000000.0,-11300000.0,-10100000.0,-9400000.0,-7400000.0,-7000000.0,-5800000.0,-7700000.0,-7200000.0,-4700000.0
,freeCashFlow,1653200000.0,980400000.0,640700000.0,725000000.0,404300000.0,553600000.0,320800000.0,256300000.0,292000000.0,243100000.0,206400000.0,188000000.0,128600000.0,211600000.0,71700000.0,166000000.0,248200000.0,203700000.0,104253000.0,105990000.0,121661000.0,47100000.0,42400000.0,54300000.0,23500000.0,32100000.0,70400000.0,24000000.0,19800000.0,36400000.0,37100000.0,12500000.0
