date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,commonStockIssued,0.0,0.0,0.0,0.0,21321000.0,37078000.0,39714000.0,11691000.0,6959000.0,1473000.0,3047000.0,294177000.0,3271000.0,14623000.0,31535000.0,33266000.0,3787000.0,1037000.0,640000.0,2621000.0,2039000.0,2000000.0,1900000.0,200000.0,0.0
,commonStockRepurchased,-64500000.0,-126300000.0,-112242000.0,-111804000.0,-259228000.0,-519962000.0,0.0,0.0,0.0,0.0,0.0,0.0,-24017000.0,-551164000.0,-172888000.0,-178787000.0,-71507000.0,-13253000.0,0.0,0.0,0.0,-12700000.0,0.0,0.0,0.0
,dividendsPaid,-140300000.0,-129800000.0,-116436000.0,-108852000.0,-105036000.0,-107462000.0,-91304000.0,-74197000.0,-73767000.0,-73648000.0,-73550000.0,-71178000.0,-62511000.0,-53610000.0,-46421000.0,-39953000.0,-36507000.0,-33714000.0,-28278000.0,-26927000.0,-25248000.0,-24300000.0,-23200000.0,-22100000.0,-21200000.0
,otherFinancingActivites,-2000000.0,-600000.0,-23399000.0,-4766000.0,4136000.0,-325000.0,-20554000.0,-656000.0,-644000.0,-14723000.0,1211000.0,-21456000.0,-7815000.0,22471000.0,17467000.0,-467000.0,-1737000.0,12581000.0,0.0,0.0,0.0,0.0,-1800000.0,-900000.0,0.0
,netCashUsedProvidedByFinancingActivities,-357000000.0,-604100000.0,-158414000.0,1124927000.0,-241712000.0,-601939000.0,-266119000.0,-77359000.0,-80107000.0,-64471000.0,-288894000.0,92460000.0,126773000.0,-151785000.0,-169232000.0,-188790000.0,-107029000.0,-66756000.0,-102324000.0,123399000.0,-19255000.0,-20300000.0,279200000.0,160700000.0,-124900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,283400000.0,-23900000.0,-1401472000.0,1396326000.0,-118371000.0,59758000.0,66214000.0,17043000.0,-628000.0,-44301000.0,-193268000.0,225797000.0,17756000.0,-12244000.0,-44463000.0,-84875000.0,36487000.0,110635000.0,-1683000.0,6157000.0,-8181000.0,-11200000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,304400000.0,21000000.0,44892000.0,1446364000.0,50038000.0,168409000.0,108651000.0,42437000.0,25394000.0,26022000.0,70323000.0,263591000.0,37794000.0,20038000.0,32282000.0,76745000.0,161620000.0,125133000.0,-304000.0,1379000.0,-4778000.0,3400000.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,21000000.0,44900000.0,1446364000.0,50038000.0,168409000.0,108651000.0,42437000.0,25394000.0,26022000.0,70323000.0,263591000.0,37794000.0,20038000.0,32282000.0,76745000.0,161620000.0,125133000.0,14498000.0,1379000.0,-4778000.0,3403000.0,14600000.0,18700000.0,-4300000.0,-2900000.0
,operatingCashFlow,1050100000.0,966100000.0,705148000.0,657878000.0,678654000.0,573151000.0,381658000.0,308951000.0,222689000.0,259094000.0,269808000.0,318368000.0,341745000.0,395568000.0,338192000.0,317784000.0,266841000.0,277169000.0,203560000.0,252943000.0,212880000.0,223700000.0,222600000.0,195600000.0,134900000.0
,capitalExpenditure,-359700000.0,-393500000.0,-375954000.0,-410325000.0,-387267000.0,-318232000.0,-232183000.0,-155233000.0,-151023000.0,-155363000.0,-135916000.0,-139230000.0,-258246000.0,-264923000.0,-265976000.0,-221401000.0,-163445000.0,-120638000.0,-152680000.0,-194386000.0,-170805000.0,-214900000.0,-471800000.0,-365500000.0,-83200000.0
,freeCashFlow,690400000.0,572600000.0,329194000.0,247553000.0,291387000.0,254919000.0,149475000.0,153718000.0,71666000.0,103731000.0,133892000.0,179138000.0,83499000.0,130645000.0,72216000.0,96383000.0,103396000.0,156531000.0,50880000.0,58557000.0,42075000.0,8800000.0,-249200000.0,-169900000.0,51700000.0
