date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,otherInvestingActivites,-200000.0,11200000.0,9000000.0,-300000.0,48100000.0,2000000.0,580900000.0,9800000.0,21000000.0,-400000.0,13100000.0,8400000.0,1300000.0,0.0,19400000.0,0.0,0.0,0.0,-7500000.0,-22500000.0,-10200000.0,15700000.0,27700000.0,0.0,15000000.0,73200000.0,-38900000.0,-19900000.0,-5700000.0,-5100000.0,0.0,260300000.0
,netCashUsedForInvestingActivites,-126100000.0,-153700000.0,-184200000.0,-11300000.0,36400000.0,-15900000.0,519800000.0,-48000000.0,-97600000.0,-945900000.0,-193200000.0,-212200000.0,-144100000.0,-654800000.0,-208100000.0,2673600000.0,-97700000.0,-59600000.0,-239100000.0,-517700000.0,-354300000.0,148500000.0,-52400000.0,197400000.0,1700000.0,43000000.0,-85000000.0,44300000.0,-24900000.0,-33700000.0,-24800000.0,258400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-316400000.0,-676800000.0,-297800000.0,-479900000.0,-147100000.0,-1320800000.0,-1002600000.0,-342800000.0,-1557800000.0,-1217500000.0,-939200000.0,-636600000.0,-1071000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153700000.0,196800000.0,38300000.0,41900000.0,14800000.0,73300000.0,44900000.0,143400000.0,49100000.0,3100000.0,6600000.0,6800000.0,1400000.0,0.0,0.0,0.0,0.0,0.0,50000000.0
,commonStockRepurchased,0.0,-15600000.0,0.0,0.0,0.0,0.0,-488800000.0,-260200000.0,-245600000.0,0.0,0.0,-113200000.0,-115200000.0,-715900000.0,-436300000.0,-624700000.0,-122300000.0,-315400000.0,-172900000.0,0.0,-138800000.0,0.0,-160200000.0,-141400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,-45900000.0,-60300000.0,-34700000.0,-63600000.0,-53400000.0,-52300000.0,-50300000.0,-53500000.0,-56500000.0,-59900000.0,-73300000.0,-56800000.0,0.0,0.0,0.0,0.0,0.0,-820700000.0,-1400000.0,-5500000.0,-5300000.0,-5100000.0,-5000000.0,-5500000.0,-9700000.0,-13800000.0,-192000000.0
,otherFinancingActivites,300000.0,-1600000.0,0.0,-3600000.0,0.0,-220800000.0,-1200000.0,-3500000.0,-200000.0,-70600000.0,-13000000.0,-3000000.0,-1200000.0,-15100000.0,-400000.0,-5100000.0,0.0,-3400000.0,-28100000.0,0.0,-7500000.0,0.0,-38200000.0,-16500000.0,-10700000.0,-1700000.0,0.0,0.0,0.0,100000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,15900000.0,-11100000.0,16800000.0,-6200000.0,-20500000.0,-175600000.0,-902800000.0,-335400000.0,-669600000.0,713900000.0,-147000000.0,-239200000.0,-312100000.0,-46800000.0,-63500000.0,-2519500000.0,-170000000.0,-400300000.0,-104100000.0,411800000.0,178000000.0,-351800000.0,27500000.0,-181100000.0,-100300000.0,-101500000.0,-55800000.0,39000000.0,-43200000.0,-33900000.0,46600000.0,-255500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-2500000.0,2100000.0,-2300000.0,-5400000.0,6700000.0,-57900000.0,-65200000.0,-15500000.0,2200000.0,3400000.0,9000000.0,3300000.0,42500000.0,12800000.0,4800000.0,-23900000.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,-700000.0,500000.0,-600000.0,-3000000.0,-400000.0,-800000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,13600000.0,-14100000.0,-55500000.0,24700000.0,-1800000.0,-326200000.0,-264200000.0,-292300000.0,433100000.0,95600000.0,-67500000.0,47000000.0,121800000.0,-123100000.0,-103000000.0,-6200000.0,-134000000.0,165700000.0,95900000.0,386300000.0,-5100000.0,8500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,68300000.0,54700000.0,68800000.0,124300000.0,99600000.0,101400000.0,427600000.0,691800000.0,984100000.0,551000000.0,455400000.0,522900000.0,475900000.0,354100000.0,477200000.0,580200000.0,586400000.0,721600000.0,555900000.0,460000000.0,73700000.0,78800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,54700000.0,68800000.0,124300000.0,99600000.0,101400000.0,427600000.0,691800000.0,984100000.0,551000000.0,455400000.0,522900000.0,475900000.0,354100000.0,477200000.0,580200000.0,586400000.0,720400000.0,555900000.0,460000000.0,73700000.0,78800000.0,70300000.0,50000000.0,12300000.0,17100000.0,9900000.0,117800000.0,9700000.0,11100000.0,12500000.0,22100000.0,9200000.0
,operatingCashFlow,126300000.0,148600000.0,110600000.0,47600000.0,6500000.0,-38500000.0,76400000.0,105300000.0,69800000.0,322600000.0,253600000.0,471100000.0,405000000.0,439600000.0,60000000.0,-131600000.0,179700000.0,626100000.0,439100000.0,492200000.0,171200000.0,211800000.0,44900000.0,-15900000.0,93300000.0,66400000.0,35800000.0,25300000.0,67500000.0,66200000.0,-31400000.0,10100000.0
,capitalExpenditure,-21500000.0,-17800000.0,-12400000.0,-11000000.0,-11700000.0,-17900000.0,-61100000.0,-54900000.0,-84300000.0,-154100000.0,-75700000.0,-92800000.0,-116400000.0,-90900000.0,-58100000.0,-68600000.0,-40200000.0,0.0,-94100000.0,-150000000.0,-123300000.0,-198400000.0,-80100000.0,-27700000.0,-20200000.0,-31000000.0,-48500000.0,-124900000.0,-20400000.0,-31500000.0,-26700000.0,-41000000.0
,freeCashFlow,104800000.0,130800000.0,98200000.0,36600000.0,-5200000.0,-56400000.0,15300000.0,50400000.0,-14500000.0,168500000.0,177900000.0,378300000.0,288600000.0,348700000.0,1900000.0,-200200000.0,139500000.0,626100000.0,345000000.0,342200000.0,47900000.0,13400000.0,-35200000.0,-43600000.0,73100000.0,35400000.0,-12700000.0,-99600000.0,47100000.0,34700000.0,-58100000.0,-30900000.0
