date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,debtRepayment,-300000000.0,-277000000.0,-168000000.0,-930000000.0,-1000000000.0,-546000000.0,-747000000.0,-108000000.0,-1210000000.0,-20000000.0,-1068000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,1167000000.0,698000000.0,453000000.0,144000000.0,203000000.0,1074000000.0,1411000000.0,72000000.0,2297000000.0,2441000000.0,60000000.0,19000000.0,32000000.0,266000000.0,37000000.0,596000000.0,426000000.0,592000000.0,56000000.0,35000000.0,8000000.0,62000000.0,76000000.0,77000000.0,70200000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,-74000000.0,-250000000.0,0.0,-54000000.0,0.0,-38000000.0,-712000000.0,0.0,0.0,0.0,-31000000.0,-250000000.0,0.0,0.0,-416000000.0,-419000000.0,-369000000.0,0.0,0.0
,dividendsPaid,-1192000000.0,-1133000000.0,-1072000000.0,-1030000000.0,-1004000000.0,-967000000.0,-878000000.0,-833000000.0,-746000000.0,-566000000.0,-517000000.0,-491000000.0,-459000000.0,-409000000.0,-347000000.0,-299000000.0,-287000000.0,-261000000.0,-201000000.0,-177000000.0,-180000000.0,-278000000.0,-298000000.0,-296000000.0,-289700000.0
,otherFinancingActivites,-26000000.0,-20000000.0,-19000000.0,6000000.0,-47000000.0,-51000000.0,-168000000.0,-130000000.0,-194000000.0,-206000000.0,-44000000.0,-24000000.0,-17000000.0,-39000000.0,-26000000.0,-12000000.0,-35000000.0,-26000000.0,480000000.0,-127000000.0,-71000000.0,-1000000.0,-20000000.0,-1000000.0,-100000.0
,netCashUsedProvidedByFinancingActivities,836000000.0,690000000.0,824000000.0,-439000000.0,68000000.0,583000000.0,1631000000.0,48000000.0,5767000000.0,6307000000.0,-1271000000.0,721000000.0,-1326000000.0,95000000.0,-676000000.0,-578000000.0,-387000000.0,-357000000.0,267000000.0,233000000.0,473000000.0,-7000000.0,-537000000.0,-280000000.0,-369000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,10000000.0,-18000000.0,15000000.0,-28000000.0,-10000000.0,-8000000.0,8000000.0,10000000.0,-45000000.0,13000000.0,0.0,-13000000.0,5000000.0,3000000.0,6000000.0,9000000.0,7000000.0,2000000.0,-3000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,193000000.0,132000000.0,144000000.0,-495000000.0,352000000.0,649000000.0,201000000.0,-301000000.0,277000000.0,124000000.0,-299000000.0,670000000.0,-364000000.0,239000000.0,-61000000.0,150000000.0,231000000.0,-688000000.0,470000000.0,347000000.0,-62000000.0,145000000.0,-51000000.0,81000000.0,9800000.0
,cashAtEndOfPeriod,836000000.0,643000000.0,485000000.0,341000000.0,836000000.0,1751000000.0,1102000000.0,901000000.0,1202000000.0,925000000.0,801000000.0,1100000000.0,430000000.0,794000000.0,555000000.0,616000000.0,476000000.0,245000000.0,950000000.0,480000000.0,133000000.0,195000000.0,50000000.0,101000000.0,19900000.0
,cashAtBeginningOfPeriod,643000000.0,511000000.0,341000000.0,836000000.0,1399000000.0,1102000000.0,901000000.0,1202000000.0,925000000.0,801000000.0,1100000000.0,430000000.0,794000000.0,555000000.0,616000000.0,466000000.0,245000000.0,933000000.0,480000000.0,133000000.0,195000000.0,50000000.0,101000000.0,20000000.0,10100000.0
,operatingCashFlow,2427000000.0,2821000000.0,2461000000.0,2890000000.0,2615000000.0,3403000000.0,2857000000.0,2764000000.0,2507000000.0,2033000000.0,1852000000.0,1589000000.0,1571000000.0,1758000000.0,1388000000.0,1437000000.0,1340000000.0,796000000.0,908000000.0,865000000.0,644000000.0,637000000.0,777000000.0,793000000.0,692300000.0
,capitalExpenditure,-3083000000.0,-3238000000.0,-3171000000.0,-2957000000.0,-3570000000.0,-4185000000.0,-4307000000.0,-3105000000.0,-2487000000.0,-1689000000.0,-1313000000.0,-1750000000.0,-1685000000.0,-1394000000.0,-811000000.0,-734000000.0,-771000000.0,-648000000.0,-565000000.0,-460000000.0,-318000000.0,-304000000.0,-310000000.0,-360000000.0,-402800000.0
,freeCashFlow,-656000000.0,-417000000.0,-710000000.0,-67000000.0,-955000000.0,-782000000.0,-1450000000.0,-341000000.0,20000000.0,344000000.0,539000000.0,-161000000.0,-114000000.0,364000000.0,577000000.0,703000000.0,569000000.0,148000000.0,343000000.0,405000000.0,326000000.0,333000000.0,467000000.0,433000000.0,289500000.0
