date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,salesMaturitiesOfInvestments,214600000.0,241700000.0,317800000.0,296200000.0,241200000.0,176100000.0,517007000.0,520318000.0,375834000.0,311437000.0,383927000.0,221411000.0,303410000.0,57433000.0,81735000.0,40178000.0,12418000.0,82639000.0,74503000.0,110374000.0,79063000.0,105900000.0,42000000.0,52100000.0,60700000.0,80200000.0,81100000.0,100100000.0,78300000.0,0.0,76300000.0,81400000.0
,otherInvestingActivites,25800000.0,-13300000.0,-29900000.0,-41100000.0,-28200000.0,-1300000.0,-1354000.0,92000.0,6439000.0,859000.0,-28559000.0,-23186000.0,-26452000.0,-29076000.0,-36937000.0,-38628000.0,-33111000.0,-24309000.0,7700000.0,-77771000.0,-72752000.0,-46100000.0,-29400000.0,-42600000.0,-10100000.0,-22000000.0,-99100000.0,-5100000.0,-4100000.0,-5200000.0,-3100000.0,-5700000.0
,netCashUsedForInvestingActivites,-82600000.0,-6800000.0,34400000.0,-128800000.0,-923300000.0,-62400000.0,13799000.0,-52719000.0,-72831000.0,-90706000.0,-164756000.0,-93234000.0,-142484000.0,-80370000.0,-182080000.0,-120413000.0,-184312000.0,-82075000.0,-6850000.0,-138531000.0,-215357000.0,-281800000.0,-96500000.0,-102700000.0,-52500000.0,-43200000.0,-40600000.0,-63300000.0,-58800000.0,-29600000.0,-33700000.0,-54700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1049900000.0,-500700000.0,-337700000.0,-458800000.0,-840500000.0,-168700000.0,-175501000.0,-177901000.0,-780538000.0,-650136000.0,-569928000.0,-387473000.0,-624040000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,300000.0,300000.0,3500000.0,14607000.0,16723000.0,16679000.0,4043000.0,3332000.0,1514000.0,0.0,8544000.0,11716000.0,0.0,8418000.0,20119000.0,7703000.0,5081000.0,9399000.0,3900000.0,4600000.0,4800000.0,1200000.0,1200000.0,2300000.0,1600000.0,2900000.0,2500000.0,600000.0,900000.0
,commonStockRepurchased,0.0,-1500000.0,-3000000.0,-5000000.0,-2200000.0,-3000000.0,-1918000.0,-4063000.0,-3452000.0,-111815000.0,-25769000.0,0.0,0.0,0.0,-148057000.0,-138208000.0,-71897000.0,-12371000.0,-1467000.0,-12780000.0,-2300000.0,-1200000.0,-8300000.0,0.0,0.0,0.0,0.0,-500000.0,-600000.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,-7700000.0,-30600000.0,-64600000.0,-75600000.0,-74946000.0,-73997000.0,-72830000.0,-72901000.0,-71900000.0,-69451000.0,-66563000.0,-62442000.0,-57408000.0,-57770000.0,-53240000.0,-49242000.0,-47528000.0,-45774000.0,-44271000.0,-41700000.0,-38600000.0,-34500000.0,-31200000.0,-29300000.0,-26700000.0,-24200000.0,-22500000.0,-21200000.0,-19800000.0,-18500000.0
,otherFinancingActivites,-101100000.0,-112600000.0,-416600000.0,-18700000.0,-49100000.0,-5600000.0,-3072000.0,-16442000.0,-249000.0,-6053000.0,-800000.0,-1595000.0,-3355000.0,-17319000.0,-718000.0,8657000.0,-540000.0,-23611000.0,-7572000.0,79651000.0,-590000.0,-500000.0,-16200000.0,-1300000.0,-5000000.0,-1500000.0,2000000.0,-3600000.0,0.0,-2000000.0,-100000.0,0.0
,netCashUsedProvidedByFinancingActivities,16900000.0,-215500000.0,10900000.0,-63700000.0,881600000.0,42200000.0,-81154000.0,-204449000.0,-36227000.0,-123535000.0,-111100000.0,-130988000.0,-87689000.0,-135276000.0,-24062000.0,27220000.0,-37571000.0,-119934000.0,-76478000.0,-4008000.0,107047000.0,78000000.0,-58500000.0,-10200000.0,-35000000.0,-29600000.0,-22400000.0,-26700000.0,-23200000.0,-22500000.0,-20300000.0,-17800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-3200000.0,-1100000.0,-18700000.0,37900000.0,-8000000.0,-23900000.0,-28243000.0,-5139000.0,8422000.0,4106000.0,2735000.0,11874000.0,-19416000.0,17752000.0,1632000.0,183000.0,3329000.0,6615000.0,1505000.0,-3233000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,43600000.0,-177500000.0,-84800000.0,-117500000.0,339100000.0,-12500000.0,91308000.0,-138083000.0,34872000.0,5262000.0,232000.0,86990000.0,35102000.0,-47634000.0,45914000.0,23855000.0,14094000.0,14505000.0,81678000.0,8584000.0,37885000.0,-15200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,324500000.0,280900000.0,458400000.0,535200000.0,652700000.0,313600000.0,322017000.0,230709000.0,368792000.0,333920000.0,328658000.0,328426000.0,241436000.0,206334000.0,253814000.0,207900000.0,184045000.0,169951000.0,155446000.0,73768000.0,65184000.0,27300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,280900000.0,458400000.0,543200000.0,652700000.0,313600000.0,326100000.0,230709000.0,368792000.0,333920000.0,328658000.0,328426000.0,241436000.0,206334000.0,253968000.0,207900000.0,184045000.0,169951000.0,155446000.0,73768000.0,65184000.0,27299000.0,42500000.0,20300000.0,21900000.0,15700000.0,17300000.0,39000000.0,34400000.0,30000000.0,33600000.0,36500000.0,42500000.0
,operatingCashFlow,18000000.0,135800000.0,-104100000.0,37100000.0,28400000.0,36700000.0,186906000.0,124224000.0,135508000.0,215397000.0,273353000.0,299338000.0,284691000.0,150260000.0,250424000.0,116865000.0,232648000.0,209899000.0,163501000.0,154356000.0,146195000.0,188600000.0,177200000.0,111300000.0,93600000.0,71200000.0,41300000.0,94600000.0,86500000.0,48400000.0,51100000.0,66500000.0
,capitalExpenditure,-44700000.0,-42900000.0,-58500000.0,-69400000.0,-39500000.0,-52300000.0,-61453000.0,-35447000.0,-49742000.0,-54753000.0,-72176000.0,-44287000.0,-57932000.0,-43259000.0,-44277000.0,-62605000.0,-61238000.0,-72820000.0,-50338000.0,-68656000.0,-42694000.0,-199400000.0,-30800000.0,-67700000.0,-33600000.0,-35300000.0,-22600000.0,-18300000.0,-12000000.0,-9100000.0,-22200000.0,-9900000.0
,freeCashFlow,-26700000.0,92900000.0,-162600000.0,-32300000.0,-11100000.0,-15600000.0,125453000.0,88777000.0,85766000.0,160644000.0,201177000.0,255051000.0,226759000.0,107001000.0,206147000.0,54260000.0,171410000.0,137079000.0,113163000.0,85700000.0,103501000.0,-10800000.0,146400000.0,43600000.0,60000000.0,35900000.0,18700000.0,76300000.0,74500000.0,39300000.0,28900000.0,56600000.0
