date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-26_FY,2014-12-27_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2010-12-25_FY,2009-12-26_FY,2008-12-27_FY,2008-01-28_FY,2007-12-29_FY,2006-12-31_FY,2006-12-30_FY,2006-03-02_FY,2005-12-31_FY,2004-12-25_FY,2003-12-27_FY,2002-12-28_FY,2001-12-29_FY,2000-12-30_FY,1999-12-25_FY,1998-12-26_FY,1997-12-27_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1517000000.0,-457000000.0,-1323000000.0,-385000000.0,-3025000000.0,-263000000.0,-66000000.0,-666000000.0,-282000000.0,-666000000.0,-29000000.0,-528000000.0,-268000000.0,-24000000.0,0.0,0.0,0.0,-14000000.0,0.0,-371000000.0,0.0,-511000000.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,206000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142000000.0,0.0,0.0,235000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-239000000.0,-815000000.0,-2390000000.0,-1960000000.0,-5402000000.0,-1200000000.0,-791000000.0,-733000000.0,-903000000.0,-752000000.0,-269000000.0,113000000.0,-1556000000.0,-1410000000.0,-1298000000.0,-983000000.0,-841000000.0,-1056000000.0,-1056000000.0,-369000000.0,-168000000.0,-103000000.0,-52000000.0,-179000000.0,-104000000.0,13000000.0,59000000.0
,dividendsPaid,-566000000.0,-511000000.0,-462000000.0,-416000000.0,-744000000.0,-730000000.0,-669000000.0,-615000000.0,-544000000.0,-481000000.0,-412000000.0,-362000000.0,-322000000.0,-273000000.0,-273000000.0,-144000000.0,-144000000.0,-123000000.0,-123000000.0,-58000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-85000000.0,-60000000.0,-122000000.0,194000000.0,901000000.0,441000000.0,600000000.0,75000000.0,23000000.0,475000000.0,0.0,0.0,0.0,0.0,60000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-738000000.0,-938000000.0,-2620000000.0,-1795000000.0,-677000000.0,-1089000000.0,-1114000000.0,-1451000000.0,-1716000000.0,-1413000000.0,-337000000.0,-542000000.0,-1459000000.0,-678000000.0,-678000000.0,-673000000.0,-673000000.0,-832000000.0,-832000000.0,-779000000.0,-475000000.0,-187000000.0,-352000000.0,-207000000.0,-1119000000.0,-1120000000.0,-1138000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,24000000.0,5000000.0,-63000000.0,61000000.0,-25000000.0,0.0,6000000.0,-5000000.0,5000000.0,21000000.0,21000000.0,-15000000.0,-11000000.0,0.0,13000000.0,8000000.0,8000000.0,0.0,1000000.0,4000000.0,3000000.0,4000000.0,0.0,-3000000.0,0.0,-3000000.0,-7000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,256000000.0,294000000.0,-1194000000.0,768000000.0,478000000.0,-28000000.0,5000000.0,-203000000.0,-422000000.0,-228000000.0,1073000000.0,137000000.0,-573000000.0,470000000.0,470000000.0,161000000.0,161000000.0,62000000.0,96000000.0,-130000000.0,62000000.0,20000000.0,-23000000.0,44000000.0,-32000000.0,-147000000.0,131000000.0
,cashAtEndOfPeriod,1024000000.0,768000000.0,474000000.0,1599000000.0,812000000.0,550000000.0,578000000.0,573000000.0,776000000.0,1198000000.0,1426000000.0,353000000.0,216000000.0,789000000.0,789000000.0,319000000.0,319000000.0,158000000.0,158000000.0,62000000.0,192000000.0,130000000.0,110000000.0,133000000.0,89000000.0,121000000.0,268000000.0
,cashAtBeginningOfPeriod,768000000.0,474000000.0,1668000000.0,831000000.0,334000000.0,578000000.0,573000000.0,776000000.0,1198000000.0,1426000000.0,353000000.0,216000000.0,789000000.0,319000000.0,319000000.0,158000000.0,158000000.0,62000000.0,62000000.0,192000000.0,130000000.0,110000000.0,133000000.0,89000000.0,121000000.0,268000000.0,137000000.0
,operatingCashFlow,1305000000.0,1315000000.0,1176000000.0,1030000000.0,1204000000.0,1260000000.0,2049000000.0,2139000000.0,2294000000.0,2170000000.0,1968000000.0,1421000000.0,1538000000.0,1567000000.0,1567000000.0,1302000000.0,1302000000.0,1238000000.0,1272000000.0,1131000000.0,1053000000.0,1088000000.0,832000000.0,491000000.0,565000000.0,674000000.0,810000000.0
,capitalExpenditure,0.0,-196000000.0,-234000000.0,-318000000.0,-422000000.0,-973000000.0,-1033000000.0,-1049000000.0,-1099000000.0,-940000000.0,-796000000.0,34000000.0,72000000.0,56000000.0,-742000000.0,-614000000.0,-614000000.0,81000000.0,-609000000.0,52000000.0,-663000000.0,58000000.0,-636000000.0,-572000000.0,-470000000.0,-460000000.0,-541000000.0
,freeCashFlow,1305000000.0,1119000000.0,942000000.0,712000000.0,782000000.0,818000000.0,1016000000.0,1090000000.0,1195000000.0,1230000000.0,1172000000.0,624000000.0,603000000.0,1623000000.0,825000000.0,688000000.0,688000000.0,1319000000.0,663000000.0,486000000.0,390000000.0,328000000.0,196000000.0,-81000000.0,95000000.0,214000000.0,269000000.0
