date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-748432000.0,-1280147000.0,-25808439000.0,-10085953000.0,-9133662000.0,-611100000.0,-18116025000.0,-2330000000.0,-1491627000.0,-844204000.0,-1261395000.0,-2162365000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,66355000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84394000.0,94620000.0,138046000.0,174060000.0,15151000.0,42564000.0,101509000.0,30835000.0,11924000.0,9000000.0,6700000.0,3800000.0,49300000.0,148700000.0,0.0
,commonStockRepurchased,-420449000.0,-674031000.0,-639235000.0,-329929000.0,-2266344000.0,-1859106000.0,-753926000.0,-484176000.0,-1162246000.0,-840577000.0,-470356000.0,-450350000.0,-680616000.0,-1436007000.0,-719246000.0,-787757000.0,-145691000.0,0.0,0.0,0.0,0.0,-400000.0,0.0,0.0,0.0,-5700000.0,0.0
,dividendsPaid,-343578000.0,-338974000.0,-333041000.0,-320270000.0,-288477000.0,-253919000.0,-214469000.0,-195716000.0,-132760000.0,-117624000.0,-90622000.0,-62696000.0,-48674000.0,-37249000.0,-20595000.0,-10598000.0,-11197000.0,-10995000.0,-10500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-33472000.0,-16669000.0,-44748000.0,-15985000.0,-28568000.0,-207641000.0,-227404000.0,-166270000.0,-10658000.0,-7479000.0,-10219000.0,-4342000.0,-1125000.0,-2648000.0,-2941000.0,-18859000.0,-1390000.0,-8890000.0,1712000.0,-38137000.0,-242000.0,-700000.0,-100000.0,-3700000.0,100000.0,-10000000.0,-600000.0
,netCashUsedProvidedByFinancingActivities,-603617000.0,-1086513000.0,-242873000.0,-1312814000.0,565072000.0,-630285000.0,-501491000.0,-740987000.0,-1116882000.0,-787722000.0,-275439000.0,-504160000.0,-662580000.0,-1154531000.0,-469848000.0,-929993000.0,-511552000.0,-16310000.0,32602000.0,99322000.0,-133770000.0,24800000.0,-129400000.0,148700000.0,38100000.0,58800000.0,-77800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1223552000.0,881678000.0,57401000.0,-306717000.0,574390000.0,358929000.0,577507000.0,164398000.0,-759382000.0,167808000.0,648814000.0,131254000.0,237910000.0,-621064000.0,294715000.0,444340000.0,71307000.0,136696000.0,365714000.0,176808000.0,61321000.0,11000000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,4597746000.0,3374194000.0,2492516000.0,2435115000.0,2741832000.0,2167442000.0,1808513000.0,1231006000.0,1066608000.0,1825990000.0,1658182000.0,1009368000.0,878114000.0,640204000.0,1261268000.0,1315683000.0,871343000.0,800036000.0,663340000.0,297626000.0,120818000.0,59500000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,3374194000.0,2492516000.0,2435115000.0,2741832000.0,2167442000.0,1808513000.0,1231006000.0,1066608000.0,1825990000.0,1658182000.0,1009368000.0,878114000.0,640204000.0,1261268000.0,966553000.0,871343000.0,800036000.0,663340000.0,297626000.0,120818000.0,59497000.0,48500000.0,60000000.0,65600000.0,32200000.0,25300000.0,27100000.0
,operatingCashFlow,2207040000.0,2344023000.0,1411388000.0,1504138000.0,3178497000.0,3920379000.0,1463153000.0,788125000.0,1305449000.0,1167948000.0,1108624000.0,783763000.0,737069000.0,1207904000.0,807265000.0,1526638000.0,825081000.0,354815000.0,535926000.0,-40004000.0,216580000.0,3000000.0,125900000.0,-9300000.0,40000000.0,-35600000.0,84000000.0
,capitalExpenditure,-369677000.0,-310222000.0,-336411000.0,-466397000.0,-464616000.0,-231585000.0,-264457000.0,-202450000.0,-164041000.0,-167954000.0,-184635000.0,-145837000.0,-137309000.0,-118051000.0,-113132000.0,-203376000.0,-189278000.0,-90554000.0,-64159000.0,-23363000.0,-16619000.0,-15800000.0,-10400000.0,-15900000.0,-15700000.0,-13700000.0,-8500000.0
,freeCashFlow,1837363000.0,2033801000.0,1074977000.0,1037741000.0,2713881000.0,3688794000.0,1198696000.0,585675000.0,1141408000.0,999994000.0,923989000.0,637926000.0,599760000.0,1089853000.0,694133000.0,1323262000.0,635803000.0,264261000.0,471767000.0,-63367000.0,199961000.0,-12800000.0,115500000.0,-25200000.0,24300000.0,-49300000.0,75500000.0
