date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2009-03-27_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1999-04-30_FY,1998-04-30_FY
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413223000.0,0.0,0.0,0.0,9896319.0,87697407.0,331789057.0,23613000.0,25756000.0,22665000.0,21009000.0,8100000.0,18400000.0,284500000.0
,commonStockRepurchased,-11317000.0,-25902000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6000.0,0.0,0.0,0.0,0.0,0.0,-107446215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58400000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,-82003000.0,-73142000.0,-58113000.0,-13821000.0,0.0,0.0,-27233000.0,0.0,-216304031.0,-248999901.0,-444650513.0,-33874869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-400000.0
,otherFinancingActivites,-1044000.0,-702000.0,-638000.0,-10989000.0,-11966000.0,-2134000.0,-10166000.0,-883000.0,-3004000.0,-15183000.0,1107000.0,0.0,0.0,-174213211.0,-22659648.0,0.0,-822273520.0,-5611952.0,0.0,0.0,-38000.0,-20897000.0,0.0,-100000.0,0.0
,netCashUsedProvidedByFinancingActivities,-145624000.0,-231814000.0,-169085000.0,-73784000.0,-218324000.0,-84044000.0,329704000.0,21517000.0,-14899000.0,366887000.0,-58689000.0,-201016000.0,0.0,737696697.0,-292713278.0,-375020969.0,-1462573555.0,527144228.0,-34228000.0,52798000.0,-65963000.0,276776000.0,11000000.0,-5200000.0,315400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-5906000.0,-3770000.0,8090000.0,-2245000.0,-19313000.0,61408000.0,30999000.0,4770000.0,-4974000.0,26448000.0,-2561000.0,-24194000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,34071000.0,-21925000.0,31545000.0,-50624000.0,-329054000.0,-46722000.0,410875000.0,-72162000.0,-314708000.0,210645000.0,126032000.0,69288000.0,0.0,0.0,0.0,0.0,0.0,100641949.0,4055000.0,4084000.0,-7471000.0,-31623000.0,-47100000.0,54700000.0,41900000.0
,cashAtEndOfPeriod,108772000.0,74701000.0,96626000.0,65081000.0,115705000.0,444759000.0,491481000.0,80606000.0,152768000.0,467476000.0,256831000.0,130799000.0,0.0,61510442.0,0.0,0.0,0.0,122012239.0,21370000.0,17315000.0,13231000.0,20702000.0,49000000.0,96100000.0,41400000.0
,cashAtBeginningOfPeriod,74701000.0,96626000.0,65081000.0,115705000.0,444759000.0,491481000.0,80606000.0,152768000.0,467476000.0,256831000.0,130799000.0,61511000.0,0.0,0.0,0.0,0.0,122011862.0,21370290.0,17315000.0,13231000.0,20702000.0,52325000.0,96100000.0,41400000.0,-500000.0
,operatingCashFlow,226118000.0,288159000.0,293334000.0,116555000.0,122508000.0,517016000.0,680159000.0,428086000.0,635286000.0,532772000.0,305395000.0,504729000.0,0.0,343909665.0,484114609.0,609743709.0,300120944.0,448041757.0,258427000.0,199223000.0,432230000.0,236885000.0,-31100000.0,199500000.0,251300000.0
,capitalExpenditure,-61592000.0,-160694000.0,-126143000.0,-98002000.0,-203472000.0,-458710000.0,-856690000.0,-535804000.0,-868057000.0,-726357000.0,-175901000.0,-193435000.0,0.0,-229578679.0,-187005661.0,-263030056.0,-283465520.0,-282223422.0,-314921000.0,-267794000.0,-366019000.0,-201004000.0,-46100000.0,-279600000.0,-608700000.0
,freeCashFlow,164526000.0,127465000.0,167191000.0,18553000.0,-80964000.0,58306000.0,-176531000.0,-107718000.0,-232771000.0,-193585000.0,129494000.0,311294000.0,0.0,114330986.0,297108948.0,346713653.0,16655424.0,165818335.0,-56494000.0,-68571000.0,66211000.0,35881000.0,-77200000.0,-80100000.0,-357400000.0
