date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,netCashUsedForInvestingActivites,-2258900000.0,-8082900000.0,1906000000.0,-3783600000.0,-3139100000.0,26800000.0,-3909100000.0,-2072800000.0,-2832800000.0,-4824400000.0,-3159800000.0,142800000.0,-7268800000.0,-4328100000.0,608400000.0,-2215900000.0,-684800000.0,-1331500000.0,-2474400000.0,-3964800000.0,-1056500000.0,1086700000.0,-293900000.0,809700000.0,-468000000.0,-562800000.0,-4405000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-276500000.0,-2866400000.0,-1009100000.0,-630600000.0,-200000.0,-1955700000.0,-1034800000.0,-10500000.0,-1500600000.0,-54600000.0,-1100000.0,-5824200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,1659700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24700000.0,59600000.0,105900000.0,104500000.0,103100000.0,64600000.0,109500000.0,178400000.0,310200000.0,414000000.0,365400000.0,218400000.0,54700000.0,50500000.0
,commonStockRepurchased,-500000000.0,-4400000000.0,-4150700000.0,-299800000.0,-600100000.0,-749500000.0,-800000000.0,-1698100000.0,-721100000.0,0.0,0.0,0.0,0.0,0.0,-122100000.0,-377900000.0,0.0,-281100000.0,-385200000.0,-545700000.0,-1052800000.0,-1453000000.0,-2172600000.0,-351300000.0,-314500000.0,-156000000.0,-111000000.0
,dividendsPaid,-2687100000.0,-2409800000.0,-2311800000.0,-2192100000.0,-2158500000.0,-2127300000.0,-2101200000.0,-2120700000.0,-2187400000.0,-2180100000.0,-2165300000.0,-2152100000.0,-2056700000.0,-1853600000.0,-1736300000.0,-1654900000.0,-1539800000.0,-1443000000.0,-1335800000.0,-1207200000.0,-1126000000.0,-1000500000.0,-877700000.0,-818000000.0,-753200000.0,-747200000.0,-723100000.0
,otherFinancingActivites,-241600000.0,-200100000.0,-372800000.0,-364400000.0,-300800000.0,139200000.0,187400000.0,0.0,0.0,6000000.0,19400000.0,42600000.0,-8100000.0,-600000.0,9900000.0,39800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192500000.0
,netCashUsedProvidedByFinancingActivities,-3137100000.0,-2324500000.0,-5904900000.0,142600000.0,-559800000.0,-2919200000.0,-75100000.0,-3829300000.0,-4419600000.0,-2369900000.0,-2021900000.0,-5533700000.0,2346000000.0,-844900000.0,-4578800000.0,-1880500000.0,203700000.0,-1578300000.0,-422000000.0,-1048700000.0,-2229500000.0,-1452700000.0,-2812700000.0,-1954600000.0,-1661100000.0,-813700000.0,2837300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,216000000.0,-89900000.0,-63600000.0,-20500000.0,-236400000.0,-85600000.0,-341500000.0,-21500000.0,43900000.0,-110900000.0,-144800000.0,21600000.0,-96600000.0,129700000.0,97100000.0,-175800000.0,220600000.0,73500000.0,69300000.0,-60700000.0,-31000000.0,-49000000.0,25000000.0,-121700000.0,-48100000.0,14500000.0,32700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1319600000.0,-5660700000.0,1462000000.0,1954100000.0,915700000.0,-205200000.0,41400000.0,-188600000.0,-1903700000.0,-70700000.0,1530300000.0,-1033800000.0,2276200000.0,111200000.0,102600000.0,-2358600000.0,2609000000.0,810400000.0,-756400000.0,-1412600000.0,414500000.0,2204700000.0,-451800000.0,1133800000.0,-185800000.0,462600000.0,-2700000.0
,cashAtEndOfPeriod,3657100000.0,2337500000.0,7998200000.0,6536200000.0,4582100000.0,3666400000.0,3871600000.0,3830200000.0,4018800000.0,5922500000.0,5993200000.0,4462900000.0,5496700000.0,3220500000.0,3109300000.0,3006700000.0,5365300000.0,2756300000.0,1945900000.0,2702300000.0,4114900000.0,3700400000.0,1495700000.0,1947500000.0,813700000.0,999500000.0,536900000.0
,cashAtBeginningOfPeriod,2337500000.0,7998200000.0,6536200000.0,4582100000.0,3666400000.0,3871600000.0,3830200000.0,4018800000.0,5922500000.0,5993200000.0,4462900000.0,5496700000.0,3220500000.0,3109300000.0,3006700000.0,5365300000.0,2756300000.0,1945900000.0,2702300000.0,4114900000.0,3700400000.0,1495700000.0,1947500000.0,813700000.0,999500000.0,536900000.0,539600000.0
,operatingCashFlow,6499600000.0,4836600000.0,5524500000.0,5615600000.0,4851000000.0,2772800000.0,4367100000.0,5735000000.0,5304800000.0,7234500000.0,6856800000.0,4335500000.0,7295600000.0,5154500000.0,3975900000.0,1913600000.0,2869500000.0,3646700000.0,2070700000.0,3661600000.0,3731500000.0,2619700000.0,2629800000.0,2400400000.0,1991400000.0,1824600000.0,1532300000.0
,capitalExpenditure,-2029100000.0,-1353500000.0,-3018200000.0,-2163600000.0,-1092000000.0,-1626200000.0,-1565900000.0,-1093300000.0,-1044200000.0,-1692900000.0,-1186700000.0,-855000000.0,-947200000.0,-1082400000.0,-1077800000.0,-1298100000.0,-1898100000.0,-1706600000.0,-1130900000.0,-884000000.0,-677900000.0,-528300000.0,-419900000.0,-366300000.0,-443900000.0,-551300000.0,-576500000.0
,freeCashFlow,4470500000.0,3483100000.0,2506300000.0,3452000000.0,3759000000.0,1146600000.0,2801200000.0,4641700000.0,4260600000.0,5541600000.0,5670100000.0,3480500000.0,6348400000.0,4072100000.0,2898100000.0,615500000.0,971400000.0,1940100000.0,939800000.0,2777600000.0,3053600000.0,2091400000.0,2209900000.0,2034100000.0,1547500000.0,1273300000.0,955800000.0
