date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,salesMaturitiesOfInvestments,10000000.0,21000000.0,73000000.0,129000000.0,3709000000.0,4112000000.0,5624000000.0,7839000000.0,8936406000.0,5648720000.0,954361000.0,16306000.0,449231000.0,17830000.0,18476000.0,783599000.0,224923000.0,337017000.0,140284000.0,0.0,235839000.0,169356000.0,78898000.0,43424000.0,117783000.0,67130000.0,185268000.0,447983000.0,496100000.0,398700000.0,310900000.0,591000000.0
,otherInvestingActivites,19000000.0,27000000.0,48000000.0,35000000.0,42000000.0,52000000.0,75000000.0,21000000.0,2722000.0,1886099000.0,-1888426000.0,-6368000.0,-75061000.0,-33485000.0,-25712000.0,14600000.0,14433000.0,66465000.0,16570000.0,73646000.0,45455000.0,12187000.0,18034000.0,-8209000.0,19098000.0,25611000.0,26863000.0,46826000.0,22200000.0,13900000.0,21900000.0,38700000.0
,netCashUsedForInvestingActivites,-2215000000.0,-1815000000.0,-1356000000.0,-9618000000.0,-248000000.0,406000000.0,-202000000.0,-3929000000.0,-6081288000.0,260832000.0,-12188315000.0,-3698710000.0,-2087491000.0,-1136277000.0,-11397629000.0,-720087000.0,-3923390000.0,-1630605000.0,-1881620000.0,-8384874000.0,-617664000.0,-1198249000.0,-1420866000.0,-1197671000.0,-1955241000.0,-1037723000.0,-944085000.0,-793838000.0,-667600000.0,-642100000.0,-618300000.0,-392200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1333000000.0,-3441000000.0,-12433000000.0,-8650000000.0,-12000000.0,-57000000.0,-577000000.0,-303000000.0,-11071178000.0,-3012426000.0,-1673998000.0,-2483176000.0,-913948000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249804000.0,502782000.0,223637000.0,155197000.0,75035000.0,137004000.0,169422000.0,135570000.0,434183000.0,150881000.0,137482000.0,109638000.0,76540000.0,36214000.0,27536000.0,74000000.0,57900000.0,51300000.0,26600000.0
,commonStockRepurchased,-403000000.0,-718000000.0,-238000000.0,-827000000.0,-522000000.0,-2237000000.0,-2195000000.0,-1605000000.0,-2364240000.0,-77007000.0,-866825000.0,-826345000.0,-1081806000.0,-1058793000.0,-754502000.0,-1302314000.0,-499745000.0,-97617000.0,0.0,-17364000.0,-464856000.0,0.0,-875407000.0,-1054512000.0,-808816000.0,-771411000.0,-615946000.0,-465822000.0,-607600000.0,-317800000.0,-605600000.0,-289500000.0
,dividendsPaid,-2560000000.0,-2270000000.0,-1974000000.0,-1849000000.0,-1539000000.0,-1443000000.0,-1342000000.0,-882000000.0,-3182811000.0,-2938096000.0,-2671475000.0,-2414460000.0,-2174252000.0,-1959150000.0,-1777170000.0,-1686472000.0,-1599770000.0,-1515703000.0,-1427850000.0,-1270782000.0,-1145894000.0,-1003295000.0,-891661000.0,-809554000.0,-728147000.0,-653567000.0,-602356000.0,-548044000.0,-488400000.0,-410300000.0,-351200000.0,-301900000.0
,otherFinancingActivites,-11000000.0,0.0,0.0,-13000000.0,-195000000.0,-17000000.0,-400000000.0,-6396000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-2779000000.0,-4289000000.0,-10391000000.0,-5281000000.0,11147000000.0,-2236000000.0,-2742000000.0,-6696000000.0,716093000.0,-6023455000.0,-1087741000.0,1002019000.0,-3485902000.0,-2312632000.0,3621927000.0,-2592316000.0,-438320000.0,-2006212000.0,-2309974000.0,4623816000.0,-2147949000.0,-1426826000.0,-1233686000.0,-1308499000.0,-592288000.0,-933873000.0,-1279922000.0,-863867000.0,-657500000.0,-779800000.0,-558200000.0,-935900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,71000000.0,-16000000.0,-116000000.0,116000000.0,-483000000.0,-198000000.0,-143000000.0,-26000000.0,40137000.0,-43005000.0,-620893000.0,118848000.0,-115160000.0,200258000.0,73966000.0,-193954000.0,184271000.0,181043000.0,55722000.0,-62630000.0,-27884000.0,-19587000.0,-143000.0,-2782000.0,-5521000.0,-3060000.0,1466000.0,-5104000.0,-7600000.0,-4900000.0,-4000000.0,-9100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,2978000000.0,16000000.0,-5563000000.0,-9213000000.0,13619000000.0,938000000.0,588000000.0,-7327000000.0,3989343000.0,3164449000.0,-5160968000.0,4697317000.0,1655638000.0,1935192000.0,-2372495000.0,1668059000.0,230504000.0,290674000.0,47072000.0,-256840000.0,306121000.0,292859000.0,78206000.0,119815000.0,-170988000.0,-9075000.0,-10404000.0,184100000.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,6838000000.0,3860000000.0,3844000000.0,9407000000.0,18620000000.0,5001000000.0,4063000000.0,3475000000.0,10802163000.0,6812820000.0,3648371000.0,8809339000.0,4112022000.0,2456384000.0,521192000.0,2893687000.0,1225628000.0,995124000.0,704450000.0,657378000.0,914218000.0,608097000.0,308230000.0,230024000.0,110209000.0,281197000.0,290272000.0,300676000.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,3860000000.0,3844000000.0,9407000000.0,18620000000.0,5001000000.0,4063000000.0,3475000000.0,10802000000.0,6812820000.0,3648371000.0,8809339000.0,4112022000.0,2456384000.0,521192000.0,2893687000.0,1225628000.0,995124000.0,704450000.0,657378000.0,914218000.0,608097000.0,315238000.0,230024000.0,110209000.0,281197000.0,290272000.0,300676000.0,116576000.0,60400000.0,34000000.0,13600000.0,390900000.0
,operatingCashFlow,7901000000.0,6136000000.0,6300000000.0,5570000000.0,3203000000.0,2966000000.0,3675000000.0,3324000000.0,9314401000.0,8970077000.0,8735981000.0,7275160000.0,7344191000.0,5183843000.0,5329241000.0,5174416000.0,4407943000.0,3746448000.0,4182944000.0,3566848000.0,3099618000.0,2937521000.0,2732901000.0,2628767000.0,2382062000.0,1965581000.0,2212137000.0,1846909000.0,1388800000.0,1453200000.0,1200900000.0,959900000.0
,capitalExpenditure,-2177000000.0,-1638000000.0,-1394000000.0,-1135000000.0,-1121000000.0,-1110000000.0,-1077000000.0,-1145000000.0,-1795289000.0,-1491500000.0,-1015075000.0,-1089048000.0,-1287724000.0,-1656207000.0,-1337818000.0,-1207493000.0,-1291633000.0,-1246741000.0,-1296397000.0,-1163707000.0,-1035873000.0,-987098000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1007200000.0,-770600000.0,-641400000.0,-573100000.0
,freeCashFlow,5724000000.0,4498000000.0,4906000000.0,4435000000.0,2082000000.0,1856000000.0,2598000000.0,2179000000.0,7519112000.0,7478577000.0,7720906000.0,6186112000.0,6056467000.0,3527636000.0,3991423000.0,3966923000.0,3116310000.0,2499707000.0,2886547000.0,2403141000.0,2063745000.0,1950423000.0,2732901000.0,2628767000.0,2382062000.0,1965581000.0,2212137000.0,1846909000.0,381600000.0,682600000.0,559500000.0,386800000.0
