date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,netCashUsedForInvestingActivites,-974000000.0,-994000000.0,-10234000000.0,-791000000.0,-426000000.0,200000000.0,-1102000000.0,-367000000.0,-656000000.0,-1974000000.0,-408000000.0,-1392000000.0,-3663000000.0,-875000000.0,-2632000000.0,-181000000.0,-783000000.0,-3232000000.0,-400000000.0,-1746000000.0,-329000000.0,-1223000000.0,-269000000.0,-808000000.0,-605000000.0,-292000000.0,253000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-3361000000.0,-850000000.0,0.0,-900000000.0,-500000000.0,-500000000.0,0.0,0.0,-2400000000.0,-750000000.0,-700000000.0,0.0,-650000000.0,0.0,0.0,-6000000.0,-247000000.0,-551000000.0,-527000000.0,692000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111000000.0,51000000.0,23000000.0,30000000.0,8000000.0,4000000.0,14000000.0
,commonStockRepurchased,-587000000.0,-231000000.0,-1769000000.0,-1558000000.0,-1996000000.0,-3233000000.0,-3382000000.0,-740000000.0,-602000000.0,-1468000000.0,-1185000000.0,-209000000.0,-1522000000.0,-505000000.0,-85000000.0,-348000000.0,0.0,-300000000.0,-100000000.0,-113000000.0,-208000000.0,-59000000.0,-28000000.0,-60000000.0,-23000000.0,0.0,-22000000.0
,dividendsPaid,-1240000000.0,-1152000000.0,-1075000000.0,-986000000.0,-911000000.0,-873000000.0,-822000000.0,-591000000.0,-893000000.0,-673000000.0,-631000000.0,-577000000.0,-533000000.0,-445000000.0,-359000000.0,-314000000.0,-278000000.0,-249000000.0,-236000000.0,-219000000.0,-202000000.0,-136000000.0,-108000000.0,-102000000.0,-101000000.0,-92000000.0,-84000000.0
,otherFinancingActivites,-95000000.0,236000000.0,-518000000.0,-103000000.0,-46000000.0,79000000.0,82000000.0,23000000.0,-15000000.0,-5000000.0,13000000.0,-5000000.0,-56000000.0,-43000000.0,152000000.0,0.0,-379000000.0,3076000000.0,-22000000.0,-20000000.0,0.0,0.0,-2000000.0,0.0,-6000000.0,0.0,4000000.0
,netCashUsedProvidedByFinancingActivities,-903000000.0,-1997000000.0,5086000000.0,-2399000000.0,-2169000000.0,-4259000000.0,-3575000000.0,-725000000.0,-1382000000.0,-1201000000.0,-2226000000.0,-806000000.0,-718000000.0,-786000000.0,-539000000.0,-520000000.0,-904000000.0,2041000000.0,-836000000.0,908000000.0,-835000000.0,267000000.0,-310000000.0,71000000.0,-130000000.0,-105000000.0,-104000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1922000000.0,-61000000.0,-2020000000.0,649000000.0,-451000000.0,-1603000000.0,-913000000.0,2005000000.0,647000000.0,36000000.0,350000000.0,642000000.0,-1270000000.0,1287000000.0,-727000000.0,1355000000.0,115000000.0,532000000.0,-111000000.0,265000000.0,-93000000.0,60000000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,2824000000.0,902000000.0,963000000.0,2983000000.0,2334000000.0,2785000000.0,4388000000.0,5301000000.0,3296000000.0,2649000000.0,2613000000.0,2263000000.0,1621000000.0,2891000000.0,1604000000.0,2331000000.0,976000000.0,860000000.0,328000000.0,442000000.0,177000000.0,270000000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,902000000.0,963000000.0,2983000000.0,2334000000.0,2785000000.0,4388000000.0,5301000000.0,3296000000.0,2649000000.0,2613000000.0,2263000000.0,1621000000.0,2891000000.0,1604000000.0,2331000000.0,976000000.0,861000000.0,328000000.0,439000000.0,177000000.0,270000000.0,210000000.0,336000000.0,516000000.0,215000000.0,382000000.0,94000000.0
,operatingCashFlow,3858000000.0,2981000000.0,3148000000.0,3879000000.0,2198000000.0,2499000000.0,3728000000.0,3106000000.0,2687000000.0,3238000000.0,2984000000.0,2840000000.0,3110000000.0,2925000000.0,2128000000.0,2056000000.0,1802000000.0,1723000000.0,1125000000.0,1103000000.0,1071000000.0,1016000000.0,370000000.0,557000000.0,1036000000.0,230000000.0,139000000.0
,capitalExpenditure,-967000000.0,-987000000.0,-690000000.0,-428000000.0,-392000000.0,-569000000.0,-521000000.0,-440000000.0,-450000000.0,-458000000.0,-370000000.0,-385000000.0,-490000000.0,-474000000.0,-334000000.0,-279000000.0,-266000000.0,-224000000.0,-264000000.0,-356000000.0,-288000000.0,-1287000000.0,-414000000.0,-1313000000.0,-75000000.0,-32000000.0,-23000000.0
,freeCashFlow,2891000000.0,1994000000.0,2458000000.0,3451000000.0,1806000000.0,1930000000.0,3207000000.0,2666000000.0,2237000000.0,2780000000.0,2614000000.0,2455000000.0,2620000000.0,2451000000.0,1794000000.0,1777000000.0,1536000000.0,1499000000.0,861000000.0,747000000.0,783000000.0,-271000000.0,-44000000.0,-756000000.0,961000000.0,198000000.0,116000000.0
