date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1307200000.0,-744200000.0,-946100000.0,-2037900000.0,-435300000.0,-730700000.0,-162400000.0,-23700000.0,-19900000.0,-87200000.0,-20700000.0,0.0,-11300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9200000.0,14800000.0,15400000.0,17500000.0,20800000.0,22200000.0,205000000.0,13000000.0,72000000.0,2000000.0,1000000.0,0.0,3000000.0,13000000.0,11000000.0,13000000.0,115000000.0
,commonStockRepurchased,0.0,-145900000.0,-50000000.0,0.0,0.0,0.0,-64800000.0,-36200000.0,-3100000.0,-4200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3000000.0,-14000000.0,-20000000.0,-11000000.0,-112000000.0,-163000000.0,0.0,0.0,0.0
,dividendsPaid,-126300000.0,-129300000.0,-133600000.0,-133000000.0,-132100000.0,-79500000.0,-63000000.0,-64000000.0,-64100000.0,-64000000.0,-63300000.0,-62500000.0,-60600000.0,-59200000.0,-58100000.0,-57100000.0,-56000000.0,-47000000.0,-39000000.0,-35000000.0,-36000000.0,-41000000.0,-58000000.0,-61000000.0,-64000000.0,-66000000.0,-61000000.0
,otherFinancingActivites,-10300000.0,-16600000.0,-8500000.0,-11200000.0,-600000.0,-44800000.0,-14900000.0,-15500000.0,-20600000.0,1000000.0,-800000.0,-3300000.0,5500000.0,-1000000.0,-18000000.0,-400000.0,-1000000.0,8000000.0,-1000000.0,0.0,-1000000.0,0.0,-3000000.0,3000000.0,17000000.0,7000000.0,1000000.0
,netCashUsedProvidedByFinancingActivities,385600000.0,-209300000.0,-564800000.0,-116800000.0,-337500000.0,422200000.0,-148500000.0,-130600000.0,93600000.0,-110100000.0,44300000.0,99500000.0,-19100000.0,-188400000.0,-56400000.0,-84400000.0,121000000.0,-28000000.0,-72000000.0,143000000.0,-57000000.0,22000000.0,-209000000.0,-346000000.0,-29000000.0,13000000.0,-68000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,500000.0,-300000.0,-300000.0,400000.0,300000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-31200000.0,42100000.0,-39600000.0,33900000.0,-207500000.0,135200000.0,-51000000.0,142600000.0,-139600000.0,-153800000.0,100000.0,212000000.0,-59500000.0,106200000.0,-103900000.0,156400000.0,-43000000.0,79000000.0,-54000000.0,108000000.0,36000000.0,-29000000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,189700000.0,220900000.0,178800000.0,218400000.0,184500000.0,392000000.0,256800000.0,307800000.0,165200000.0,304800000.0,458600000.0,458500000.0,246500000.0,306000000.0,199800000.0,303700000.0,147000000.0,190000000.0,111000000.0,165000000.0,57000000.0,21000000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,220900000.0,178800000.0,218400000.0,184500000.0,392000000.0,256800000.0,307800000.0,165200000.0,304800000.0,458600000.0,458500000.0,246500000.0,306000000.0,199800000.0,303700000.0,147300000.0,190000000.0,111000000.0,165000000.0,57000000.0,21000000.0,50000000.0,157000000.0,524000000.0,8000000.0,7000000.0,3000000.0
,operatingCashFlow,418400000.0,617300000.0,907800000.0,648800000.0,603200000.0,217100000.0,159200000.0,317000000.0,279200000.0,215900000.0,115500000.0,200200000.0,115600000.0,204500000.0,64700000.0,278900000.0,-137000000.0,119000000.0,31000000.0,76000000.0,181000000.0,23000000.0,180000000.0,53000000.0,271000000.0,206000000.0,199000000.0
,capitalExpenditure,-298900000.0,-385600000.0,-385200000.0,-294300000.0,-278000000.0,-130900000.0,-71800000.0,-90800000.0,-255700000.0,-200900000.0,-85300000.0,-137900000.0,-180300000.0,-76100000.0,-80900000.0,-81000000.0,-55000000.0,-55000000.0,-41000000.0,-113000000.0,-95000000.0,-76000000.0,-78000000.0,-142000000.0,-126000000.0,-201000000.0,-149000000.0
,freeCashFlow,119500000.0,231700000.0,522600000.0,354500000.0,325200000.0,86200000.0,87400000.0,226200000.0,23500000.0,15000000.0,30200000.0,62300000.0,-64700000.0,128400000.0,-16200000.0,197900000.0,-192000000.0,64000000.0,-10000000.0,-37000000.0,86000000.0,-53000000.0,102000000.0,-89000000.0,145000000.0,5000000.0,50000000.0
