date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,otherInvestingActivites,-74243000.0,-59434000.0,-60031000.0,-150643000.0,-147623000.0,-131376000.0,-64662000.0,-203403000.0,-38753000.0,-71256000.0,-46906000.0,-95403000.0,-74422000.0,22725000.0,8790000.0,13785000.0,255000.0,37592000.0,-19034000.0,9269000.0,-40233000.0,1900000.0,28000000.0,600000.0,-135400000.0,200000.0,52300000.0,-124900000.0,-584400000.0,-65900000.0,7700000.0,-592100000.0
,netCashUsedForInvestingActivites,-74243000.0,-59434000.0,-60031000.0,-334643000.0,-143361000.0,-129723000.0,-66606000.0,-51547000.0,-38786000.0,-70956000.0,-87906000.0,-95703000.0,-98872000.0,-16831000.0,-21847000.0,-4045000.0,-17718000.0,25975000.0,-31705000.0,-1496000.0,-54061000.0,-11900000.0,5300000.0,-42900000.0,-164800000.0,-44600000.0,-95000000.0,-329900000.0,-741800000.0,-968400000.0,-874600000.0,-711200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-44678000.0,-123451000.0,0.0,-156000000.0,0.0,0.0,-225000.0,-76135000.0,-217185000.0,-2875000.0,-102062000.0,-42684000.0,-7226000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61000.0,856000.0,438000.0,847000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-101434000.0,0.0,-232016000.0,-25998000.0,-35815000.0,-194924000.0,-248509000.0,-92195000.0,0.0,-98093000.0,-121517000.0,0.0,-26810000.0,-83189000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-327000000.0,0.0,0.0,-600000.0,-600000.0,-500000.0,-1800000.0,-31800000.0,-45700000.0
,dividendsPaid,-83417000.0,-81676000.0,-80448000.0,-82885000.0,-75829000.0,-70763000.0,-59400000.0,-50368000.0,-375681000.0,-32588000.0,-22608000.0,-16347000.0,-15131000.0,-6641000.0,-8627000.0,0.0,0.0,0.0,0.0,0.0,-15650000.0,-20900000.0,-20900000.0,-59200000.0,-59200000.0,-59200000.0,-91500000.0,-71000000.0,-71000000.0,-71000000.0,-250800000.0,-57700000.0
,otherFinancingActivites,-1934000.0,-2952000.0,167037000.0,245907000.0,8267000.0,130209000.0,12764000.0,-1145000.0,395920000.0,22468000.0,68537000.0,55409000.0,81361000.0,6216000.0,-4170000.0,-31402000.0,-24558000.0,-94127000.0,-47872000.0,-116406000.0,-31145000.0,-87500000.0,-123900000.0,294500000.0,29000000.0,-46700000.0,47800000.0,131500000.0,451300000.0,716200000.0,581400000.0,215300000.0
,netCashUsedProvidedByFinancingActivities,-231463000.0,-208079000.0,-145427000.0,-18976000.0,-103377000.0,-135478000.0,-295370000.0,-219843000.0,-196946000.0,-111088000.0,-177650000.0,-3622000.0,32194000.0,-83553000.0,-11941000.0,-30964000.0,-23711000.0,-94127000.0,-47872000.0,-116406000.0,-46795000.0,-108400000.0,-144800000.0,-91700000.0,-30200000.0,-105900000.0,-44300000.0,59900000.0,379800000.0,643400000.0,298800000.0,111900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,2327000.0,1658000.0,-3579000.0,2836000.0,-7966000.0,-12405000.0,-8682000.0,3019000.0,1680000.0,-1376000.0,-2297000.0,4951000.0,-4081000.0,2379000.0,599000.0,-1351000.0,31000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-19225000.0,71357000.0,-11126000.0,-107988000.0,98730000.0,-9579000.0,-135700000.0,149574000.0,38759000.0,1178000.0,-102639000.0,130070000.0,-50111000.0,11572000.0,3887000.0,27635000.0,-4589000.0,13574000.0,3096000.0,7912000.0,-11376000.0,7400000.0,-144800000.0,-91700000.0,-30200000.0,-105900000.0,-17000000.0,59900000.0,379800000.0,643400000.0,298800000.0,111900000.0
,cashAtEndOfPeriod,125172000.0,144397000.0,73040000.0,84166000.0,192154000.0,93424000.0,103003000.0,238703000.0,89129000.0,50370000.0,49192000.0,151831000.0,21761000.0,71872000.0,60300000.0,56413000.0,28778000.0,29052000.0,15478000.0,12382000.0,4470000.0,15800000.0,0.0,0.0,0.0,0.0,31200000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,144397000.0,73040000.0,84166000.0,192154000.0,93424000.0,103003000.0,238703000.0,89129000.0,50370000.0,49192000.0,151831000.0,21761000.0,71872000.0,60300000.0,56413000.0,28778000.0,33367000.0,15478000.0,12382000.0,4470000.0,15846000.0,8400000.0,18200000.0,20100000.0,30000000.0,31200000.0,48200000.0,163000000.0,41300000.0,39000000.0,79800000.0,112100000.0
,operatingCashFlow,284154000.0,337212000.0,197911000.0,242795000.0,353434000.0,268027000.0,234958000.0,277934000.0,272811000.0,184598000.0,165214000.0,224444000.0,20648000.0,109577000.0,37076000.0,63995000.0,36809000.0,81726000.0,82673000.0,125814000.0,89480000.0,127800000.0,129700000.0,132600000.0,185200000.0,149300000.0,122200000.0,155200000.0,496300000.0,327400000.0,534900000.0,567000000.0
,capitalExpenditure,-93316000.0,-59434000.0,-74638000.0,-148713000.0,-142874000.0,-126499000.0,-59716000.0,-58476000.0,-38753000.0,-53515000.0,-36406000.0,-89133000.0,-74619000.0,-39556000.0,-30637000.0,-17830000.0,-17973000.0,-11617000.0,-12671000.0,-9515000.0,-13828000.0,-13800000.0,-22700000.0,-43500000.0,-29400000.0,-44800000.0,-147300000.0,-205000000.0,-157400000.0,-179500000.0,-165800000.0,-119100000.0
,freeCashFlow,190838000.0,277778000.0,123273000.0,94082000.0,210560000.0,141528000.0,175242000.0,219458000.0,234058000.0,131083000.0,128808000.0,135311000.0,-53971000.0,70021000.0,6439000.0,46165000.0,18836000.0,70109000.0,70002000.0,116299000.0,75652000.0,114000000.0,107000000.0,89100000.0,155800000.0,104500000.0,-25100000.0,-49800000.0,338900000.0,147900000.0,369100000.0,447900000.0
