date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,debtRepayment,-223000000.0,-350000000.0,-24000000.0,-150000000.0,-133000000.0,-442000000.0,0.0,-152000000.0,-113000000.0,-80000000.0,-197000000.0,-427000000.0,0.0,0.0,0.0,0.0,-61000000.0,-402000000.0,-174000000.0,-58000000.0,-33000000.0,-113000000.0,-214000000.0,-115000000.0,-153196000.0,-88186000.0,-67928000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,271000000.0,0.0,67000000.0,0.0,0.0,0.0,170000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3380000.0,10299000.0,50074000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3000000.0,-2000000.0,0.0,0.0,0.0,0.0,0.0,-20000000.0,-79704000.0,-20000000.0
,dividendsPaid,-140000000.0,-134000000.0,-125000000.0,-118000000.0,-110000000.0,-97000000.0,-87000000.0,-84000000.0,-81000000.0,-79000000.0,-78000000.0,-72000000.0,-60000000.0,-58000000.0,-28000000.0,-150000000.0,0.0,-1000000.0,-2000000.0,-42000000.0,-83000000.0,-83000000.0,-51000000.0,-65000000.0,-64799000.0,-62396000.0,-59856000.0
,otherFinancingActivites,-14000000.0,-17000000.0,-5000000.0,-7000000.0,-7000000.0,-1000000.0,-2000000.0,-3000000.0,0.0,-4000000.0,8000000.0,2000000.0,-1000000.0,-3000000.0,-2000000.0,0.0,0.0,-7000000.0,0.0,0.0,0.0,130000000.0,1000000.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,447000000.0,-31000000.0,-79000000.0,-50000000.0,34000000.0,-118000000.0,496000000.0,243000000.0,-194000000.0,-152000000.0,12000000.0,335000000.0,136000000.0,168000000.0,164000000.0,-182000000.0,-61000000.0,-71000000.0,-102000000.0,208000000.0,-216000000.0,-66000000.0,-116000000.0,-167000000.0,-142246000.0,-46520000.0,-11795000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,227000000.0,-89000000.0,80000000.0,33000000.0,2000000.0,-123000000.0,20000000.0,95000000.0,6000000.0,2000000.0,-27000000.0,21000000.0,-63000000.0,61000000.0,-110000000.0,-82000000.0,95000000.0,58000000.0,43000000.0,-52000000.0,0.0,0.0,1000000.0,-16000000.0,17883000.0,-5623000.0,14340000.0
,cashAtEndOfPeriod,257000000.0,30000000.0,119000000.0,39000000.0,6000000.0,4000000.0,127000000.0,107000000.0,12000000.0,6000000.0,4000000.0,31000000.0,10000000.0,73000000.0,12000000.0,122000000.0,204000000.0,109000000.0,51000000.0,8000000.0,60000000.0,0.0,4000000.0,3000000.0,29802000.0,11919000.0,17542000.0
,cashAtBeginningOfPeriod,30000000.0,119000000.0,39000000.0,6000000.0,4000000.0,127000000.0,107000000.0,12000000.0,6000000.0,4000000.0,31000000.0,10000000.0,73000000.0,12000000.0,122000000.0,204000000.0,109000000.0,51000000.0,8000000.0,60000000.0,0.0,4000000.0,3000000.0,19000000.0,11919000.0,17542000.0,3202000.0
,operatingCashFlow,567000000.0,546000000.0,630000000.0,597000000.0,553000000.0,517000000.0,518000000.0,544000000.0,494000000.0,453000000.0,391000000.0,386000000.0,183000000.0,344000000.0,106000000.0,372000000.0,340000000.0,307000000.0,298000000.0,-67000000.0,424000000.0,236000000.0,265000000.0,359000000.0,345747000.0,256542000.0,251001000.0
,capitalExpenditure,-784000000.0,-606000000.0,-595000000.0,-514000000.0,-584000000.0,-598000000.0,-1007000000.0,-656000000.0,-303000000.0,-300000000.0,-450000000.0,-696000000.0,-383000000.0,-455000000.0,-371000000.0,-255000000.0,-194000000.0,-167000000.0,-165000000.0,-203000000.0,-173000000.0,-188000000.0,-144000000.0,-180000000.0,0.0,0.0,0.0
,freeCashFlow,-217000000.0,-60000000.0,35000000.0,83000000.0,-31000000.0,-81000000.0,-489000000.0,-112000000.0,191000000.0,153000000.0,-59000000.0,-310000000.0,-200000000.0,-111000000.0,-265000000.0,117000000.0,146000000.0,140000000.0,133000000.0,-270000000.0,251000000.0,48000000.0,121000000.0,179000000.0,345747000.0,256542000.0,251001000.0
