date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25060000.0,22305000.0,84209000.0,21871000.0,117451000.0,149920000.0,2466000.0,51333000.0,59039000.0,3352691.0,68580621.0,37981833.0,600000.0,600000.0,4600000.0,59200000.0
,commonStockRepurchased,0.0,-50000000.0,0.0,-31600000.0,-162600000.0,-210700000.0,-287703000.0,-146268000.0,-128467000.0,-200490000.0,-71393000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-4900000.0,-1400000.0,-41900000.0,-600000.0,0.0,3400000.0,11143000.0,7888000.0,34193000.0,58831000.0,0.0,-136133000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-10000000.0,182300000.0,-95000000.0,71800000.0,-68300000.0,-177300000.0,-211798000.0,-80555000.0,-69245000.0,-116599000.0,-49088000.0,-51924000.0,21871000.0,117451000.0,149920000.0,2466000.0,51333000.0,59039000.0,3352691.0,68580621.0,37981833.0,400000.0,200000.0,4300000.0,58900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,500000.0,2700000.0,-800000.0,2200000.0,-2200000.0,-4800000.0,0.0,0.0,-42000.0,71000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,70500000.0,-17700000.0,8500000.0,33900000.0,4400000.0,-700000.0,-39252000.0,17721000.0,33671000.0,-40159000.0,29330000.0,-174224000.0,94302000.0,44859000.0,49064000.0,-1321000.0,22380000.0,536000.0,25130136.0,-20277919.0,50809792.0,-9200000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,163700000.0,93200000.0,110900000.0,102400000.0,68500000.0,64100000.0,64821000.0,104073000.0,86352000.0,52681000.0,92840000.0,63510000.0,237734000.0,143432000.0,98573000.0,49509000.0,83983000.0,61603000.0,61066953.0,35936817.0,56214736.0,5400000.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,93200000.0,110900000.0,102400000.0,68500000.0,64100000.0,64800000.0,104073000.0,86352000.0,52681000.0,92840000.0,63510000.0,237734000.0,143432000.0,98573000.0,49509000.0,50830000.0,61603000.0,61067000.0,35936817.0,56214736.0,5404944.0,14600000.0,24100000.0,13200000.0,11900000.0
,operatingCashFlow,60700000.0,83700000.0,115900000.0,106200000.0,166300000.0,140500000.0,190213000.0,173866000.0,141846000.0,130759000.0,155086000.0,84042000.0,103736000.0,-25851000.0,-28027000.0,-23304000.0,-30880000.0,-46540000.0,-16312043.0,-3775307.0,17163535.0,-14100000.0,-7000000.0,-6600000.0,1400000.0
,capitalExpenditure,-10200000.0,-8600000.0,-8400000.0,-6100000.0,-5000000.0,-23900000.0,-14271000.0,-11373000.0,-10158000.0,-5792000.0,0.0,-7525000.0,-13675000.0,-11400000.0,-7680000.0,-6736000.0,-3883000.0,-8036000.0,-6852742.0,-5255213.0,-4617196.0,-4000000.0,-3200000.0,-4700000.0,-6400000.0
,freeCashFlow,50500000.0,75100000.0,107500000.0,100100000.0,161300000.0,116600000.0,175942000.0,162493000.0,131688000.0,124967000.0,155086000.0,76517000.0,90061000.0,-37251000.0,-35707000.0,-30040000.0,-34763000.0,-54576000.0,-23164785.0,-9030520.0,12546339.0,-18100000.0,-10200000.0,-11300000.0,-5000000.0
