date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,debtRepayment,-4212000000.0,-2884000000.0,-1969000000.0,-5119000000.0,-2205000000.0,-1399000000.0,-2225000000.0,-3159000000.0,-1607000000.0,-2473000000.0,-15768000000.0,-2272000000.0,-5494000000.0,-6441000000.0,-3782000000.0,-6283000000.0,-2159000000.0,-635000000.0,-5555000000.0,-2014000000.0,-2830000000.0,-1473100000.0,-20100000.0,-15300000.0,-20100000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1648000000.0,0.0,986000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-1763000000.0,-1453000000.0,-1605000000.0,-661000000.0,-850000000.0,-654000000.0,-1320000000.0,-650000000.0,-3408000000.0,-205000000.0,-271000000.0,-9000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-753000000.0,-565000000.0,-505000000.0,-454000000.0,-497000000.0,-490000000.0,-430000000.0,-344000000.0,-242000000.0,-32000000.0,-212000000.0,-706000000.0,-898000000.0,-867000000.0,-794000000.0,-704000000.0,-631000000.0,-553000000.0,-461000000.0,-318000000.0,-269000000.0,-167900000.0,-128700000.0,-110900000.0,-89100000.0
,otherFinancingActivites,-58000000.0,-69000000.0,-57000000.0,-31000000.0,-28000000.0,-22000000.0,-17000000.0,-20000000.0,-262000000.0,34000000.0,1000000.0,3000000.0,13000000.0,2000000.0,6000000.0,0.0,-2000000.0,-2000000.0,-21000000.0,-7000000.0,-80000000.0,-200000.0,-276600000.0,-2000000.0,-400000.0
,netCashUsedProvidedByFinancingActivities,-430000000.0,1452000000.0,-1786000000.0,625000000.0,962000000.0,6775000000.0,6326000000.0,3754000000.0,3423000000.0,-5172000000.0,-5291000000.0,2890000000.0,6670000000.0,-7032000000.0,2575000000.0,435000000.0,7370000000.0,7655000000.0,-1405000000.0,1499000000.0,3662000000.0,466700000.0,-48200000.0,2826300000.0,982400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,597000000.0,167000000.0,122000000.0,-148000000.0,-551000000.0,-87000000.0,737000000.0,-222000000.0,504000000.0,-159000000.0,-421000000.0,79000000.0,-50000000.0,-341000000.0,517000000.0,202000000.0,468000000.0,-140000000.0,324000000.0,-228000000.0,168000000.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,3278000000.0,2681000000.0,2514000000.0,2392000000.0,2540000000.0,3091000000.0,3178000000.0,2441000000.0,2663000000.0,2159000000.0,2318000000.0,2739000000.0,2687000000.0,2737000000.0,3078000000.0,2561000000.0,2359000000.0,1891000000.0,2031000000.0,985000000.0,1213000000.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,2681000000.0,2514000000.0,2392000000.0,2540000000.0,3091000000.0,3178000000.0,2441000000.0,2663000000.0,2159000000.0,2318000000.0,2739000000.0,2660000000.0,2737000000.0,3078000000.0,2561000000.0,2359000000.0,1891000000.0,2031000000.0,1707000000.0,1213000000.0,1045000000.0,777400000.0,808900000.0,628500000.0,695000000.0
,operatingCashFlow,1824000000.0,2856000000.0,1494000000.0,2114000000.0,2418000000.0,2076000000.0,4595000000.0,2557000000.0,2366000000.0,3305000000.0,3794000000.0,3104000000.0,-686000000.0,3493000000.0,4186000000.0,3505000000.0,8114000000.0,2227000000.0,956000000.0,791000000.0,1038000000.0,404900000.0,702000000.0,247100000.0,460300000.0
,capitalExpenditure,-330000000.0,-216000000.0,-340000000.0,-312000000.0,-249000000.0,-282000000.0,-480000000.0,-488000000.0,-378000000.0,-245000000.0,-248000000.0,-552000000.0,-413000000.0,-460000000.0,-437000000.0,-391000000.0,-284000000.0,-174000000.0,-128000000.0,-101000000.0,-116000000.0,-67800000.0,-42600000.0,-40300000.0,-33200000.0
,freeCashFlow,1494000000.0,2640000000.0,1154000000.0,1802000000.0,2169000000.0,1794000000.0,4115000000.0,2069000000.0,1988000000.0,3060000000.0,3546000000.0,2552000000.0,-1099000000.0,3033000000.0,3749000000.0,3114000000.0,7830000000.0,2053000000.0,828000000.0,690000000.0,922000000.0,337100000.0,659400000.0,206800000.0,427100000.0
