date,,2020-10-31_FY,2019-11-02_FY,2018-11-03_FY,2017-10-28_FY,2016-10-29_FY,2015-10-31_FY,2014-11-01_FY,2013-11-02_FY,2012-11-03_FY,2011-10-29_FY,2010-10-30_FY,2009-10-31_FY,2008-11-01_FY,2007-11-03_FY,2006-10-28_FY,2005-10-29_FY,2004-10-30_FY,2003-11-01_FY,2002-11-02_FY,2001-11-03_FY,2000-10-28_FY,1999-10-30_FY,1998-10-31_FY,1997-11-01_FY,1996-11-02_FY,1995-10-28_FY,1994-10-29_FY,1993-10-31_FY,1992-10-31_FY,1991-10-31_FY,1990-10-31_FY,1989-10-31_FY
,purchasesOfInvestments,0.0,-613005000.0,-225977000.0,-46533000.0,-370061000.0,-6083999000.0,-356346000.0,-60529000.0,-160536000.0,-4289304000.0,-3478025000.0,-2787141000.0,-1831363000.0,-1807476000.0,-2483123000.0,-3457017000.0,-4013786000.0,-4666572000.0,-3405217000.0,0.0,0.0,0.0,-199500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-400000.0,-1500000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,3362792000.0,6375361000.0,6236174000.0,7318877000.0,6970885000.0,6543795000.0,3436284000.0,2801727000.0,2324181000.0,1774391000.0,2943468000.0,2788717000.0,3526871000.0,3445015000.0,4317703000.0,3555238000.0,0.0,0.0,0.0,152900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-635000.0,606361000.0,219694000.0,-97607000.0,-7013003000.0,-8275000.0,-4956579000.0,-7733339000.0,-7566615000.0,0.0,0.0,-5661000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60500000.0,-100000.0
,netCashUsedForInvestingActivites,-180523000.0,-293186000.0,-313998000.0,-6618014000.0,-1218270000.0,-17125000.0,-114800000.0,-949900000.0,-1339700000.0,-703700000.0,-485800000.0,-534729000.0,188400000.0,984600000.0,44800000.0,-10000000.0,-689900000.0,-346000000.0,90200000.0,-1220400000.0,-456200000.0,-358000000.0,-187000000.0,-237300000.0,-305500000.0,-238700000.0,-166800000.0,-67200000.0,-65700000.0,-52300000.0,-99100000.0,-52600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1100000000.0,-850000000.0,-2275000000.0,-5625000.0,-26583000.0,0.0,-1995398000.0,-101090000.0,56500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4178000.0,-7830000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27600000.0,0.0,0.0,0.0,0.0,10000000.0,3200000.0,3200000.0,0.0,2200000.0
,commonStockRepurchased,-244487000.0,-496482000.0,-126950000.0,86769000.0,-308565000.0,-226953000.0,-156200000.0,245700000.0,30700000.0,-113100000.0,176300000.0,-3762000.0,-475700000.0,-1538100000.0,-930600000.0,-436100000.0,-13000000.0,70800000.0,-60400000.0,18100000.0,42900000.0,34200000.0,-84200000.0,19300000.0,26100000.0,10100000.0,9800000.0,0.0,0.0,-900000.0,-14200000.0,-8700000.0
,dividendsPaid,-886155000.0,-777481000.0,-703307000.0,-602119000.0,-513180000.0,-491059000.0,-454200000.0,-406000000.0,-344700000.0,-281600000.0,-250000000.0,-232988000.0,-222500000.0,-228300000.0,-201500000.0,-119000000.0,-75000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-4015000.0,-736308000.0,-1428758000.0,6282855000.0,886907000.0,23778000.0,2229359000.0,467017000.0,99110000.0,0.0,0.0,12397000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,2000000.0,100000.0
,netCashUsedProvidedByFinancingActivities,-1420608000.0,-2126794000.0,-2358042000.0,5586805000.0,-33370000.0,-571603000.0,-576600000.0,-100600000.0,-349600000.0,138600000.0,-72600000.0,145997000.0,-680000000.0,-1725500000.0,-950900000.0,-555100000.0,-88000000.0,-1183600000.0,-68700000.0,1900000.0,1130300000.0,21800000.0,-62000000.0,15100000.0,301500000.0,-10900000.0,10000000.0,39600000.0,33700000.0,10000000.0,-4900000.0,-14200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,182000.0,-1389000.0,-1568000.0,3550000.0,-2929000.0,-3950000.0,-3100000.0,1400000.0,-1500000.0,-300000.0,-2400000.0,2714000.0,-9100000.0,1500000.0,1300000.0,1000000.0,900000.0,700000.0,1200000.0,3400000.0,2000000.0,1500000.0,-2000000.0,4400000.0,1100000.0,-500000.0,-1400000.0,1000000.0,-300000.0,-500000.0,-100000.0,-200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,407538000.0,-168269000.0,-231247000.0,126706000.0,36779000.0,315120000.0,177100000.0,-136700000.0,-876300000.0,335100000.0,430300000.0,46130000.0,168600000.0,81000000.0,-283600000.0,108700000.0,1100000.0,-1095900000.0,248800000.0,-371500000.0,1380500000.0,92600000.0,-26300000.0,79500000.0,140800000.0,-39800000.0,28400000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,1055860000.0,-20269000.0,-5087000.0,194583000.0,920779000.0,884353000.0,569100000.0,392300000.0,528700000.0,1405100000.0,1070300000.0,639729000.0,593600000.0,425000000.0,344400000.0,627700000.0,519100000.0,518100000.0,1613800000.0,1364500000.0,1736500000.0,355600000.0,263300000.0,289500000.0,209800000.0,69200000.0,109400000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,648322000.0,148000000.0,226160000.0,67877000.0,884000000.0,569233000.0,392000000.0,529000000.0,1405000000.0,1070000000.0,640000000.0,593599000.0,425000000.0,344000000.0,628000000.0,519000000.0,518000000.0,1614000000.0,1365000000.0,1736000000.0,356000000.0,263000000.0,289600000.0,210000000.0,69000000.0,109000000.0,81000000.0,17700000.0,16500000.0,8300000.0,30100000.0,22700000.0
,operatingCashFlow,2008487000.0,2253100000.0,2442361000.0,1154365000.0,1291348000.0,907798000.0,871600000.0,912300000.0,814500000.0,900500000.0,991200000.0,432148000.0,669400000.0,820400000.0,621100000.0,672700000.0,778000000.0,433000000.0,226100000.0,843600000.0,704500000.0,427300000.0,224700000.0,297200000.0,143700000.0,210300000.0,186600000.0,89500000.0,33500000.0,51000000.0,82200000.0,74400000.0
,capitalExpenditure,-165692000.0,-275372000.0,-254876000.0,-204098000.0,-127397000.0,-153960000.0,-177913000.0,-123074000.0,-132176000.0,-122996000.0,-111557000.0,-56095000.0,-157408000.0,-141810000.0,-129297000.0,-85457000.0,-146245000.0,-67735000.0,-57412000.0,-297200000.0,-274800000.0,-77500000.0,-166900000.0,-179400000.0,-234100000.0,-212700000.0,-90900000.0,-67200000.0,-65700000.0,-52300000.0,-38200000.0,-51000000.0
,freeCashFlow,1842795000.0,1977728000.0,2187485000.0,950267000.0,1163951000.0,753838000.0,693700000.0,789200000.0,682300000.0,777500000.0,879600000.0,376053000.0,512000000.0,678600000.0,491800000.0,587200000.0,631800000.0,365300000.0,168700000.0,546400000.0,429700000.0,349800000.0,57800000.0,117800000.0,-90400000.0,-2400000.0,95700000.0,22300000.0,-32200000.0,-1300000.0,44000000.0,23400000.0
