date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,netCashUsedForInvestingActivites,-987000000.0,-533000000.0,1027000000.0,-3574000000.0,-3342000000.0,-6514000000.0,-1876000000.0,-1959000000.0,-1428000000.0,-611000000.0,-2269000000.0,-1133000000.0,-2023000000.0,-1782000000.0,-614000000.0,-2010000000.0,-584000000.0,-680000000.0,-870000000.0,-906000000.0,-2714000000.0,-291000000.0,-1079000000.0,-1283000000.0,273000000.0,-1104000000.0,-872000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-14708000000.0,-17102000000.0,-25425000000.0,-13824000000.0,-5303000000.0,-880000000.0,-609000000.0,-607000000.0,-1000000.0,-974000000.0,-1332000000.0,-2760000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,393000000.0,498000000.0,267000000.0,520000000.0,409000000.0,186000000.0,265000000.0,447000000.0,342000000.0,304000000.0,195000000.0,37000000.0,146000000.0,603000000.0,396000000.0,167000000.0,74000000.0,54000000.0,41000000.0,79000000.0,296000000.0,419000000.0,156000000.0,263000000.0,147000000.0,104000000.0,43000000.0
,commonStockRepurchased,-3714000000.0,-4400000000.0,-4000000000.0,-2889000000.0,-2079000000.0,-1884000000.0,-924000000.0,-1073000000.0,-317000000.0,-1085000000.0,0.0,0.0,-1459000000.0,-3986000000.0,-1896000000.0,-1133000000.0,-724000000.0,-37000000.0,0.0,-30000000.0,-166000000.0,-1058000000.0,-930000000.0,-898000000.0,-409000000.0,-239000000.0,-110000000.0
,dividendsPaid,-2592000000.0,-2442000000.0,-2272000000.0,-2119000000.0,-1915000000.0,-1726000000.0,-1510000000.0,-1353000000.0,-1211000000.0,-1091000000.0,-944000000.0,-918000000.0,-811000000.0,-767000000.0,-744000000.0,-700000000.0,-643000000.0,-645000000.0,-614000000.0,-609000000.0,-599000000.0,-527000000.0,-338000000.0,-295000000.0,-262000000.0,-217000000.0,-180000000.0
,otherFinancingActivites,-59000000.0,-79000000.0,2480000000.0,-143000000.0,-49000000.0,81000000.0,100000000.0,160000000.0,56000000.0,42000000.0,13000000.0,1000000.0,21000000.0,86000000.0,31000000.0,0.0,0.0,0.0,-39000000.0,0.0,0.0,0.0,0.0,-42000000.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-81000000.0,-6600000000.0,-5032000000.0,-3516000000.0,346000000.0,102000000.0,-2272000000.0,-433000000.0,-1206000000.0,-1114000000.0,-2047000000.0,-2152000000.0,-1370000000.0,-1574000000.0,-2649000000.0,-2716000000.0,-1223000000.0,-895000000.0,-882000000.0,-893000000.0,-70000000.0,-1110000000.0,-15000000.0,-877000000.0,-544000000.0,-80000000.0,-555000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,68000000.0,16000000.0,-201000000.0,340000000.0,-114000000.0,-546000000.0,-339000000.0,-155000000.0,53000000.0,-60000000.0,-38000000.0,75000000.0,-162000000.0,50000000.0,42000000.0,-68000000.0,190000000.0,305000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,5208000000.0,-220000000.0,2228000000.0,-784000000.0,2388000000.0,-1504000000.0,537000000.0,1788000000.0,936000000.0,1048000000.0,-151000000.0,736000000.0,236000000.0,605000000.0,-10000000.0,-2352000000.0,636000000.0,929000000.0,628000000.0,197000000.0,-795000000.0,973000000.0,101000000.0,-854000000.0,925000000.0,32000000.0,-384000000.0
,cashAtEndOfPeriod,14275000000.0,9067000000.0,9287000000.0,7059000000.0,7843000000.0,5455000000.0,6959000000.0,6422000000.0,4634000000.0,3698000000.0,2650000000.0,2801000000.0,2065000000.0,1829000000.0,1224000000.0,1234000000.0,3586000000.0,2950000000.0,2021000000.0,1393000000.0,1196000000.0,1991000000.0,712000000.0,611000000.0,1465000000.0,540000000.0,508000000.0
,cashAtBeginningOfPeriod,9067000000.0,9287000000.0,7059000000.0,7843000000.0,5455000000.0,6959000000.0,6422000000.0,4634000000.0,3698000000.0,2650000000.0,2801000000.0,2065000000.0,1829000000.0,1224000000.0,1234000000.0,3586000000.0,2950000000.0,2021000000.0,1393000000.0,1196000000.0,1991000000.0,1018000000.0,611000000.0,1465000000.0,540000000.0,508000000.0,892000000.0
,operatingCashFlow,6208000000.0,6897000000.0,6434000000.0,5966000000.0,5498000000.0,5454000000.0,5024000000.0,4335000000.0,3517000000.0,2833000000.0,4203000000.0,3946000000.0,3791000000.0,3911000000.0,3211000000.0,2442000000.0,2253000000.0,2199000000.0,2380000000.0,1996000000.0,1989000000.0,2374000000.0,1195000000.0,1306000000.0,1196000000.0,1216000000.0,1043000000.0
,capitalExpenditure,-906000000.0,-839000000.0,-828000000.0,-1031000000.0,-1095000000.0,-1073000000.0,-1094000000.0,-947000000.0,-884000000.0,-798000000.0,-651000000.0,-609000000.0,-884000000.0,-767000000.0,-733000000.0,-684000000.0,-629000000.0,-655000000.0,-671000000.0,-876000000.0,-853000000.0,-986000000.0,-684000000.0,-717000000.0,-755000000.0,-746000000.0,-639000000.0
,freeCashFlow,5302000000.0,6058000000.0,5606000000.0,4935000000.0,4403000000.0,4381000000.0,3930000000.0,3388000000.0,2633000000.0,2035000000.0,3552000000.0,3337000000.0,2907000000.0,3144000000.0,2478000000.0,1758000000.0,1624000000.0,1544000000.0,1709000000.0,1120000000.0,1136000000.0,1388000000.0,511000000.0,589000000.0,441000000.0,470000000.0,404000000.0
