date,,2020-12-26_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2015-12-26_FY,2014-12-27_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2010-12-25_FY,2009-12-26_FY,2008-12-27_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2004-12-25_FY,2003-12-27_FY,2002-12-28_FY,2001-12-29_FY,2000-12-30_FY,1999-12-25_FY,1998-12-26_FY,1997-12-27_FY,1996-12-28_FY
,debtRepayment,0.0,4600000.0,-164000000.0,-17600000.0,-2200000.0,33800000.0,-800000.0,-30300000.0,-8300000.0,-407400000.0,-2400000.0,-141000000.0,-21000000.0,-704000000.0,-75000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-900000.0,-101400000.0,9300000.0,-1700000.0,14600000.0,-76600000.0,-358400000.0,-192100000.0,-428600000.0,-45700000.0,-43800000.0,1900000.0,3700000.0,7400000.0,0.0,4100000.0,900000.0,4600000.0,3700000.0,-13400000.0,600000.0,-91700000.0,-53700000.0,6300000.0
,dividendsPaid,0.0,-74300000.0,-137800000.0,-139500000.0,-138800000.0,-138000000.0,-135500000.0,-116800000.0,-77600000.0,-73800000.0,-63200000.0,-55000000.0,-54400000.0,-53800000.0,-53300000.0,-52400000.0,-51500000.0,-51400000.0,-51200000.0,-51000000.0,-50800000.0,-50700000.0,-51600000.0,-54200000.0,-13700000.0
,otherFinancingActivites,0.0,-14700000.0,324500000.0,43000000.0,600000.0,-51400000.0,17600000.0,288900000.0,38400000.0,6000000.0,24200000.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-169000000.0,-85300000.0,-79000000.0,-116600000.0,-193300000.0,-157100000.0,-211000000.0,-237600000.0,-252500000.0,-300900000.0,-103900000.0,-227800000.0,-66500000.0,-155600000.0,-122500000.0,432100000.0,-50100000.0,-64700000.0,-132100000.0,-66900000.0,26400000.0,-73300000.0,-70100000.0,-107700000.0,-93900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,-900000.0,-13600000.0,8100000.0,-6200000.0,-22700000.0,-61100000.0,-18300000.0,200000.0,-15400000.0,-13200000.0,-8600000.0,-3300000.0,3700000.0,1900000.0,2300000.0,1600000.0,2100000.0,3700000.0,-1300000.0,-1700000.0,2600000.0,-900000.0,-17500000.0,-4900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,0.0,-25800000.0,4700000.0,50900000.0,13400000.0,2800000.0,-50300000.0,7500000.0,-18400000.0,-110500000.0,136300000.0,-12400000.0,22100000.0,500000.0,-79300000.0,90600000.0,45900000.0,12400000.0,14200000.0,-14200000.0,8200000.0,1400000.0,900000.0,-30900000.0,-44300000.0
,cashAtEndOfPeriod,0.0,123200000.0,148800000.0,144100000.0,93200000.0,79800000.0,77000000.0,127300000.0,119800000.0,138200000.0,248700000.0,112400000.0,124800000.0,102700000.0,102200000.0,181500000.0,90900000.0,45000000.0,32600000.0,18400000.0,32600000.0,24400000.0,23000000.0,22100000.0,53000000.0
,cashAtBeginningOfPeriod,0.0,149000000.0,144100000.0,93200000.0,79800000.0,77000000.0,127300000.0,119800000.0,138200000.0,248700000.0,112400000.0,124800000.0,102700000.0,102200000.0,181500000.0,90900000.0,45000000.0,32600000.0,18400000.0,32600000.0,24400000.0,23000000.0,22100000.0,53000000.0,97300000.0
,operatingCashFlow,166000000.0,87400000.0,132000000.0,217000000.0,238600000.0,225700000.0,284100000.0,323500000.0,298700000.0,274700000.0,299500000.0,250900000.0,131000000.0,177400000.0,172800000.0,167600000.0,121400000.0,105600000.0,128200000.0,108800000.0,86100000.0,113000000.0,118100000.0,161800000.0,150500000.0
,capitalExpenditure,202000000.0,-61000000.0,-75400000.0,-72300000.0,-61600000.0,-61100000.0,-69400000.0,-69000000.0,-75600000.0,-73900000.0,-56100000.0,8000000.0,6000000.0,17000000.0,25000000.0,-52000000.0,16000000.0,221000000.0,61000000.0,-54800000.0,-46300000.0,-40900000.0,-46200000.0,-67500000.0,-96000000.0
,freeCashFlow,368000000.0,26400000.0,56600000.0,144700000.0,177000000.0,164600000.0,214700000.0,254500000.0,223100000.0,200800000.0,243400000.0,204500000.0,76600000.0,127100000.0,120700000.0,115600000.0,77800000.0,65600000.0,81300000.0,54000000.0,39800000.0,72100000.0,71900000.0,94300000.0,54500000.0
