date,,2020-04-30_FY,2019-04-30_FY,2018-04-30_FY,2017-04-30_FY,2016-04-30_FY,2015-04-30_FY,2014-04-30_FY,2013-04-30_FY,2012-04-30_FY,2011-04-30_FY,2010-04-30_FY,2009-04-30_FY,2008-04-30_FY,2007-04-30_FY,2006-04-30_FY,2005-04-30_FY,2004-04-30_FY,2003-04-30_FY,2002-04-30_FY,2001-04-30_FY,2000-04-30_FY,1999-04-30_FY,1998-04-30_FY,1997-04-30_FY,1996-04-30_FY,1995-04-30_FY,1994-04-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-900000000.0,-700000000.0,-1360300000.0,-200000000.0,-800000000.0,-4216300000.0,-50000000.0,-50000000.0,0.0,-10000000.0,-625000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8966000.0,0.0,0.0,-60800000.0,-6300000.0,0.0,-377000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17247000.0,25766000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-4200000.0,-5400000.0,-7000000.0,-437600000.0,-441100000.0,-24300000.0,-508500000.0,-364200000.0,-315780000.0,-389135000.0,-5569000.0,-4025000.0,-152521000.0,-52125000.0,-81717000.0,-16869000.0,0.0,0.0,-1128000.0,-80964000.0,-17654000.0,-811000.0,0.0,0.0,0.0,-195000.0,0.0
,dividendsPaid,-396800000.0,-377900000.0,-350300000.0,-339300000.0,-316600000.0,-254000000.0,-238000000.0,-222800000.0,-213667000.0,-194024000.0,-166224000.0,-384876000.0,-68074000.0,-63632000.0,-62656000.0,-56057000.0,-45724000.0,-33603000.0,-15568000.0,-16686000.0,-17212000.0,-16246000.0,-15100000.0,-15113000.0,-15123000.0,-14503000.0,-13360000.0
,otherFinancingActivites,-7200000.0,300000.0,-4000000.0,800000.0,3500000.0,-25500000.0,-27900000.0,-6200000.0,-2313000.0,8215000.0,1832000.0,-474000.0,1187000.0,510000.0,678000.0,18613000.0,5686000.0,6819000.0,10888000.0,5325000.0,86000.0,362000.0,400000.0,364000.0,1294000.0,577000.0,-4616000.0
,netCashUsedProvidedByFinancingActivities,-688700000.0,699000000.0,-922000000.0,-806100000.0,-1496200000.0,863200000.0,-575500000.0,-641000000.0,219626000.0,-170419000.0,-788548000.0,12601000.0,49839000.0,-117625000.0,-169129000.0,-118285000.0,-40038000.0,-26784000.0,-5808000.0,-32325000.0,31254000.0,-7729000.0,-19165000.0,-75794000.0,-20031000.0,4421000.0,27485000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-4800000.0,-7300000.0,7400000.0,-6200000.0,400000.0,-28600000.0,-13100000.0,-2500000.0,-4828000.0,8045000.0,6390000.0,2539000.0,5126000.0,-595000.0,566000.0,-3133000.0,2018000.0,3109000.0,107000.0,-907000.0,-615000.0,-349000.0,-897000.0,-172000.0,91000.0,127000.0,-260000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,289800000.0,-91300000.0,25800000.0,57000000.0,-15800000.0,-27900000.0,-102900000.0,26700000.0,-90137000.0,36275000.0,-173123000.0,285152000.0,-15944000.0,128163000.0,13871000.0,-46466000.0,-74623000.0,89311000.0,40789000.0,27352000.0,24420000.0,-27801000.0,12393000.0,6444000.0,6403000.0,-2815000.0,-36386000.0
,cashAtEndOfPeriod,391100000.0,101300000.0,192600000.0,166800000.0,109800000.0,125600000.0,153500000.0,256400000.0,229708000.0,319845000.0,283570000.0,456693000.0,184175000.0,200119000.0,71956000.0,58085000.0,106602000.0,181225000.0,91914000.0,51125000.0,33103000.0,8683000.0,36484000.0,24091000.0,17647000.0,11244000.0,14059000.0
,cashAtBeginningOfPeriod,101300000.0,192600000.0,166800000.0,109800000.0,125600000.0,153500000.0,256400000.0,229700000.0,319845000.0,283570000.0,456693000.0,171541000.0,200119000.0,71956000.0,58085000.0,104551000.0,181225000.0,91914000.0,51125000.0,23773000.0,8683000.0,36484000.0,24091000.0,17647000.0,11244000.0,14059000.0,50445000.0
,operatingCashFlow,1254800000.0,1141200000.0,1218000000.0,1059000000.0,1458300000.0,733200000.0,856000000.0,855800000.0,730929000.0,391562000.0,713478000.0,444828000.0,191577000.0,273424000.0,198281000.0,194401000.0,125936000.0,165965000.0,67000000.0,88196000.0,33599000.0,43525000.0,61041000.0,59523000.0,47811000.0,39076000.0,55172000.0
,capitalExpenditure,-269300000.0,-359800000.0,-321900000.0,-192400000.0,-201400000.0,-247700000.0,-279500000.0,-206500000.0,-274244000.0,-180080000.0,-136983000.0,-108907000.0,-76430000.0,-57002000.0,-63172000.0,-87576000.0,-100094000.0,-49525000.0,-23464000.0,-29385000.0,-32240000.0,-38693000.0,-29058000.0,-15751000.0,-25585000.0,-18963000.0,-18707000.0
,freeCashFlow,985500000.0,781400000.0,896100000.0,866600000.0,1256900000.0,485500000.0,576500000.0,649300000.0,456685000.0,211482000.0,576495000.0,335921000.0,115147000.0,216422000.0,135109000.0,106825000.0,25842000.0,116440000.0,43536000.0,58811000.0,1359000.0,4832000.0,31983000.0,43772000.0,22226000.0,20113000.0,36465000.0
