date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,debtRepayment,-637188000.0,-468224000.0,0.0,-97500000.0,-367435000.0,-15000000.0,-15000000.0,-11250000.0,0.0,0.0,0.0,-2027000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8650000.0,0.0,21706000.0,21524000.0,22325000.0,42063000.0,42795000.0,16619000.0,27339000.0,18269000.0,8436000.0,8753000.0,50056000.0,801000.0,1152000.0,32700000.0,1800000.0,1600000.0
,commonStockRepurchased,-166311000.0,-124998000.0,-243706000.0,0.0,-66057000.0,-123193000.0,-139238000.0,-162078000.0,-214195000.0,-160669000.0,-35725000.0,-73169000.0,-40739000.0,-3737000.0,-119053000.0,-48494000.0,-3144000.0,-75451000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-89544000.0,-91694000.0,-88123000.0,-82605000.0,-65920000.0,-61399000.0,-56513000.0,-51404000.0,-42450000.0,-38037000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-11274000.0,-12516000.0,-16239000.0,-10748000.0,1493000.0,8219000.0,11143000.0,-31000.0,1118000.0,4737000.0,7714000.0,9329000.0,23676000.0,14594000.0,1931000.0,0.0,0.0,0.0,-2881000.0,0.0,0.0,-81000.0,2200000.0,-100000.0,0.0
,netCashUsedProvidedByFinancingActivities,-223102000.0,54040000.0,-318944000.0,-132612000.0,38607000.0,-166538000.0,-152027000.0,-66113000.0,-244329000.0,75445000.0,-6487000.0,-43542000.0,2613000.0,27145000.0,-55059000.0,-21260000.0,11358000.0,136844000.0,-18028000.0,-20294000.0,11277000.0,22965000.0,40400000.0,22100000.0,10800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,7397000.0,-578000.0,-18059000.0,20524000.0,-14511000.0,-33020000.0,-36057000.0,4019000.0,6677000.0,-4490000.0,-12285000.0,12084000.0,-21214000.0,9267000.0,14899000.0,-12571000.0,11444000.0,5568000.0,1218000.0,234000.0,-305000.0,-426000.0,-1700000.0,-100000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,13203000.0,-227552000.0,-6946000.0,157741000.0,-111436000.0,-58589000.0,-11102000.0,220737000.0,-119107000.0,247709000.0,-228910000.0,132605000.0,85761000.0,65058000.0,31566000.0,-13635000.0,-77301000.0,151387000.0,31092000.0,3656000.0,7603000.0,-538000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,297795000.0,284592000.0,512144000.0,519090000.0,361349000.0,472785000.0,531374000.0,542476000.0,321739000.0,440846000.0,193137000.0,422047000.0,289442000.0,203681000.0,138623000.0,107057000.0,120692000.0,197993000.0,46606000.0,15514000.0,11858000.0,4255000.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,284592000.0,512144000.0,519090000.0,361349000.0,472785000.0,531374000.0,542476000.0,321739000.0,440846000.0,193137000.0,422047000.0,289442000.0,203681000.0,138623000.0,107057000.0,120692000.0,197993000.0,46606000.0,15514000.0,11858000.0,4255000.0,4793000.0,5900000.0,800000.0,1200000.0
,operatingCashFlow,312363000.0,370372000.0,374157000.0,308252000.0,312280000.0,275814000.0,226244000.0,354965000.0,285545000.0,243891000.0,255251000.0,271760000.0,218316000.0,116103000.0,115155000.0,73139000.0,75050000.0,27225000.0,55020000.0,27709000.0,3910000.0,-15607000.0,-26500000.0,-6100000.0,-4900000.0
,capitalExpenditure,-57151000.0,-44794000.0,-30773000.0,-42109000.0,-35940000.0,-68234000.0,-61262000.0,-52061000.0,-58089000.0,-42014000.0,-65973000.0,-41874000.0,-27641000.0,-44048000.0,-43039000.0,-34038000.0,-13886000.0,-14598000.0,-6599000.0,-4242000.0,-7279000.0,-7470000.0,-12200000.0,-10800000.0,-5500000.0
,freeCashFlow,255212000.0,325578000.0,343384000.0,266143000.0,276340000.0,207580000.0,164982000.0,302904000.0,227456000.0,201877000.0,189278000.0,229886000.0,190675000.0,72055000.0,72116000.0,39101000.0,61164000.0,12627000.0,48421000.0,23467000.0,-3369000.0,-23077000.0,-38700000.0,-16900000.0,-10400000.0
