date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,debtRepayment,-4110304000.0,-40606041000.0,-59239973000.0,-50837112000.0,-52115932000.0,-53922290000.0,-60046487000.0,-66724104000.0,-39286027000.0,-36249584000.0,-24134502000.0,-18828824000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22446000.0,40247000.0,62902000.0,40593000.0,43919000.0,43432000.0,23056000.0,29257000.0,19560000.0,2658000.0,2046000.0,21500000.0,2500000.0,129300000.0
,commonStockRepurchased,-1459417000.0,-2383816000.0,-1161511000.0,-802949000.0,-1097822000.0,-549935000.0,0.0,0.0,0.0,-323348000.0,-618496000.0,-160354000.0,-232715000.0,-6350000.0,0.0,0.0,-96540000.0,-107162000.0,-642171000.0,-20360000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83591000.0,-67748000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7942000.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-323831000.0,-243825000.0,-172197000.0,-139408000.0,-153260000.0,-234888000.0,-176500000.0,-61407000.0,-96411000.0,-80672000.0,-108821000.0,6908000.0,7883000.0,21030000.0,37249000.0,-77884000.0,-4153000.0,-18666000.0,-10812000.0,-9285000.0,-3399000.0,-4052000.0,-1000000.0,400000.0,-70700000.0
,netCashUsedProvidedByFinancingActivities,-1846777000.0,-4696450000.0,-625354000.0,-766257000.0,-1351981000.0,-138970000.0,-164979000.0,-482991000.0,3872384000.0,-247183000.0,-82392000.0,-192072000.0,-198136000.0,30280000.0,-329117000.0,2739641000.0,150038000.0,-134490000.0,-165730000.0,-174263000.0,-477777000.0,199699000.0,492800000.0,255900000.0,142800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-13808000.0,-1760000.0,-3350000.0,254000.0,4276000.0,-2571000.0,2293000.0,-967000.0,-786000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4718000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-706928000.0,793298000.0,-103500000.0,-166542000.0,-585929000.0,533875000.0,18992000.0,412501000.0,139996000.0,-466365000.0,320658000.0,128578000.0,-36165000.0,136844000.0,-121609000.0,179832000.0,190322000.0,-34818000.0,59764000.0,5504000.0,-76774000.0,66494000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,501790000.0,1208718000.0,415420000.0,508234000.0,913187000.0,1499116000.0,965241000.0,946249000.0,533748000.0,393752000.0,860117000.0,539459000.0,410881000.0,447046000.0,310202000.0,431811000.0,251979000.0,61657000.0,96475000.0,36711000.0,31207000.0,107981000.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,1208718000.0,415420000.0,518920000.0,674776000.0,1499116000.0,965241000.0,946249000.0,533748000.0,393752000.0,860117000.0,539459000.0,410881000.0,447046000.0,310202000.0,431811000.0,251979000.0,61657000.0,96475000.0,36711000.0,31207000.0,107981000.0,41487000.0,6100000.0,19900000.0,30200000.0
,operatingCashFlow,1979028000.0,2072355000.0,1771640000.0,1907449000.0,1963444000.0,1557200000.0,1459407000.0,1773341000.0,1100848000.0,1180046000.0,839683000.0,666710000.0,555931000.0,533036000.0,519571000.0,485554000.0,419945000.0,293648000.0,341995000.0,272733000.0,307648000.0,168943000.0,17600000.0,5800000.0,18400000.0
,capitalExpenditure,-674541000.0,-766546000.0,-987138000.0,-905250000.0,-829095000.0,-707998000.0,-642348000.0,-617597000.0,-550146000.0,-400156000.0,-273602000.0,-274934000.0,-318027000.0,-274503000.0,-268305000.0,-161365000.0,-128328000.0,-100272000.0,-102712000.0,-51233000.0,-41088000.0,-106657000.0,-421200000.0,-36900000.0,-33000000.0
,freeCashFlow,1304487000.0,1305809000.0,784502000.0,1002199000.0,1134349000.0,849202000.0,817059000.0,1155744000.0,550702000.0,779890000.0,566081000.0,391776000.0,237904000.0,258533000.0,251266000.0,324189000.0,291617000.0,193376000.0,239283000.0,221500000.0,266560000.0,62286000.0,-403600000.0,-31100000.0,-14600000.0
