date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,otherInvestingActivites,8300000.0,10400000.0,11400000.0,-100000.0,900000.0,0.0,0.0,0.0,0.0,200000.0,-200000.0,300000.0,400000.0,113000.0,-433000.0,1270000.0,217000.0,-101000.0,-1613000.0,1397000.0,-4174000.0,-12600000.0,-16800000.0,-49500000.0,-133900000.0,-66000000.0,-12600000.0,-21800000.0,33900000.0,-24300000.0,-40500000.0,-2900000.0
,netCashUsedForInvestingActivites,-122600000.0,-694900000.0,629200000.0,-1094300000.0,-293400000.0,-670800000.0,-297800000.0,270100000.0,-428500000.0,-463500000.0,-339300000.0,-119500000.0,-354200000.0,-134064000.0,11119000.0,-142791000.0,-91846000.0,-72065000.0,-57245000.0,-217734000.0,-272265000.0,-85600000.0,-133000000.0,-93200000.0,-165400000.0,-100700000.0,-38800000.0,-49400000.0,18300000.0,-44000000.0,-58000000.0,-21400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-758500000.0,0.0,0.0,-1189000000.0,-150000000.0,-1500000.0,-1500000.0,-1500000.0,0.0,-59000000.0,0.0,-235400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10600000.0,6100000.0,1000000.0,0.0,12507000.0,12098000.0,0.0,0.0,16812000.0,9880000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-382400000.0,-382100000.0,-459800000.0,-268400000.0,-75000000.0,-137200000.0,0.0,0.0,0.0,0.0,0.0,-1300000.0,-4800000.0,-59957000.0,0.0,-39214000.0,-13141000.0,0.0,0.0,-2311000.0,-479000.0,-2400000.0,-14400000.0,-18100000.0,-14200000.0,-9400000.0,-10900000.0,-2000000.0,-1000000.0,-800000.0,-14300000.0,-1200000.0
,dividendsPaid,-112400000.0,-102900000.0,-93500000.0,-92100000.0,-84500000.0,-72300000.0,-61200000.0,-53700000.0,-48000000.0,-43500000.0,-40600000.0,-38600000.0,-36600000.0,-34743000.0,-32010000.0,-29608000.0,-27960000.0,-26695000.0,-25887000.0,-24883000.0,-22989000.0,-20500000.0,-18100000.0,-15900000.0,-14100000.0,-12900000.0,-11600000.0,-10700000.0,-10100000.0,-9600000.0,-9700000.0,-9500000.0
,otherFinancingActivites,-33400000.0,-13200000.0,-10100000.0,-8300000.0,0.0,0.0,0.0,-5800000.0,-2900000.0,1400000.0,-600000.0,100000.0,83200000.0,20444000.0,8138000.0,0.0,28000.0,-882000.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,-100000.0,0.0,100000.0,100000.0,-3100000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-24700000.0,-461200000.0,-540700000.0,627200000.0,-261100000.0,-173000000.0,-20200000.0,-41500000.0,-20600000.0,256400000.0,223800000.0,-274200000.0,35200000.0,-182396000.0,74450000.0,-49176000.0,-18021000.0,-53708000.0,-168650000.0,1455000.0,145689000.0,-43900000.0,38300000.0,3600000.0,84500000.0,-22800000.0,-14600000.0,-22200000.0,8100000.0,-10500000.0,-2400000.0,-11900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,1600000.0,600000.0,-1100000.0,2700000.0,-2100000.0,-5500000.0,-1600000.0,-1300000.0,1000000.0,1200000.0,1200000.0,100000.0,-900000.0,1564000.0,-163000.0,-267000.0,114000.0,910000.0,7273000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,551000000.0,-452400000.0,425300000.0,-5700000.0,-25400000.0,-320100000.0,-23700000.0,642000000.0,37800000.0,-14700000.0,-6900000.0,53600000.0,-45700000.0,-55594000.0,105284000.0,13727000.0,1657000.0,-7920000.0,7435000.0,6639000.0,-1450000.0,6500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,902200000.0,351200000.0,803600000.0,379600000.0,385300000.0,410700000.0,730800000.0,754500000.0,112500000.0,74700000.0,89400000.0,96300000.0,42700000.0,88435000.0,144029000.0,38745000.0,25018000.0,26848000.0,23041000.0,15606000.0,8967000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,351200000.0,803600000.0,378300000.0,385300000.0,410700000.0,730800000.0,754500000.0,112500000.0,74700000.0,89400000.0,96300000.0,42700000.0,88400000.0,144029000.0,38745000.0,25018000.0,23361000.0,34768000.0,15606000.0,8967000.0,10417000.0,3900000.0,1700000.0,8300000.0,3200000.0,71000000.0,51800000.0,90600000.0,14400000.0,17600000.0,24100000.0,32300000.0
,operatingCashFlow,696700000.0,703100000.0,339200000.0,458700000.0,531200000.0,529200000.0,295900000.0,414700000.0,485900000.0,191200000.0,107400000.0,447200000.0,274200000.0,259302000.0,19878000.0,207608000.0,111410000.0,116943000.0,226057000.0,222918000.0,125126000.0,136100000.0,96800000.0,83000000.0,86000000.0,55700000.0,72600000.0,32800000.0,49800000.0,51300000.0,53900000.0,25100000.0
,capitalExpenditure,-95500000.0,-88900000.0,-120700000.0,-159900000.0,-108800000.0,-72100000.0,-118800000.0,-110800000.0,-140400000.0,-79600000.0,-64600000.0,-48200000.0,-68000000.0,-82510000.0,-95479000.0,-101203000.0,-72260000.0,-42241000.0,-39336000.0,-64525000.0,-59419000.0,-90200000.0,-127500000.0,-59500000.0,-35000000.0,-37500000.0,-31100000.0,-28500000.0,-19900000.0,-19700000.0,-21000000.0,-19600000.0
,freeCashFlow,601200000.0,614200000.0,218500000.0,298800000.0,422400000.0,457100000.0,177100000.0,303900000.0,345500000.0,111600000.0,42800000.0,399000000.0,206200000.0,176792000.0,-75601000.0,106405000.0,39150000.0,74702000.0,186721000.0,158393000.0,65707000.0,45900000.0,-30700000.0,23500000.0,51000000.0,18200000.0,41500000.0,4300000.0,29900000.0,31600000.0,32900000.0,5500000.0
