date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2002-10-31_FY,2001-10-31_FY,2000-10-31_FY,1999-10-31_FY,1998-10-31_FY,1997-10-31_FY,1996-10-31_FY
,debtRepayment,-600000000.0,-865000000.0,-1705000000.0,-1060000000.0,-18450000.0,-17132000.0,-252079000.0,-512826000.0,-133945000.0,-256457000.0,-23411000.0,-143708000.0,-967971000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,10500000.0,6800000.0,5400000.0,4198000.0,3340000.0,2889000.0,2751000.0,2449000.0,2195000.0,2104000.0,1697000.0,123143000.0,1894000.0,17026000.0,22259000.0,15686000.0,339205000.0,200920000.0,0.0,8839000.0,4788000.0,4223000.0,3900000.0,3300000.0,1800000.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-350000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5600000.0,-18000000.0,0.0,0.0
,dividendsPaid,-214100000.0,-191700000.0,-170100000.0,-142753000.0,-121130000.0,-100334000.0,-79859000.0,-49092000.0,-69903000.0,-42090000.0,-35706000.0,-29823000.0,-25887000.0,-22954000.0,-20402000.0,-18151000.0,-14201000.0,-11738000.0,0.0,-10317000.0,-9232000.0,-8537000.0,-7900000.0,-7400000.0,-6000000.0,-4800000.0
,otherFinancingActivites,-43900000.0,-8000000.0,-29000000.0,51000.0,-18495000.0,12507000.0,20620000.0,5158000.0,17844000.0,11597000.0,5982000.0,-123715000.0,5846000.0,7876000.0,10771000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1500000.0,-200000.0,-100000.0,300000.0
,netCashUsedProvidedByFinancingActivities,4136900000.0,177000000.0,-388100000.0,-1170017000.0,2805263000.0,996242000.0,-298104000.0,403633000.0,853870000.0,-256679000.0,167609000.0,-13597000.0,187919000.0,29548000.0,138291000.0,5383000.0,548372000.0,488019000.0,-4100000.0,780000.0,78866000.0,109615000.0,-7100000.0,1100000.0,25300000.0,45000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,10500000.0,2500000.0,-13800000.0,59238000.0,-37503000.0,-58654000.0,-43522000.0,-1193000.0,6312000.0,-1483000.0,-1189000.0,9929000.0,-13762000.0,8323000.0,2198000.0,-7117000.0,4387000.0,3248000.0,600000.0,887000.0,239000.0,-1145000.0,-300000.0,-100000.0,-100000.0,-100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-401400000.0,345300000.0,-306900000.0,-85873000.0,-21311000.0,168081000.0,150710000.0,89130000.0,32489000.0,67707000.0,102686000.0,-10361000.0,-130699000.0,239290000.0,16362000.0,-76303000.0,59185000.0,54964000.0,2800000.0,-3828000.0,4818000.0,-2118000.0,4100000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,308300000.0,709700000.0,364400000.0,671327000.0,757200000.0,778511000.0,610430000.0,459720000.0,370590000.0,338101000.0,270394000.0,167708000.0,178069000.0,308768000.0,69478000.0,53116000.0,129419000.0,70234000.0,14800000.0,12362000.0,16190000.0,11372000.0,13500000.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,709700000.0,364400000.0,671300000.0,757200000.0,778511000.0,610430000.0,459720000.0,370590000.0,338101000.0,270394000.0,167708000.0,178069000.0,308768000.0,69478000.0,53116000.0,129419000.0,70234000.0,15270000.0,12000000.0,16190000.0,11372000.0,13490000.0,9400000.0,600000.0,400000.0,2300000.0
,operatingCashFlow,1525100000.0,1461800000.0,1430100000.0,1234482000.0,963785000.0,928825000.0,840441000.0,802553000.0,677852000.0,601618000.0,499540000.0,367499000.0,434438000.0,343807000.0,262538000.0,281301000.0,164825000.0,71293000.0,7400000.0,86969000.0,102442000.0,67639000.0,52800000.0,76200000.0,35400000.0,33100000.0
,capitalExpenditure,-48900000.0,-62900000.0,-58600000.0,-59536000.0,-40106000.0,-36260000.0,-37644000.0,-42528000.0,-38405000.0,-40702000.0,-28591000.0,-25885000.0,-30047000.0,-30107000.0,-32153000.0,-24762000.0,-12141000.0,-10422000.0,-700000.0,-7780000.0,-7455000.0,-15150000.0,-41400000.0,-68200000.0,-5000000.0,-5000000.0
,freeCashFlow,1476200000.0,1398900000.0,1371500000.0,1174946000.0,923679000.0,892565000.0,802797000.0,760025000.0,639447000.0,560916000.0,470949000.0,341614000.0,404391000.0,313700000.0,230385000.0,256539000.0,152684000.0,60871000.0,6700000.0,79189000.0,94987000.0,52489000.0,11400000.0,8000000.0,30400000.0,28100000.0
