date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-29_FY,2011-12-31_FY,2010-12-25_FY,2009-12-26_FY,2008-12-28_FY,2007-12-30_FY,2006-12-31_FY,2005-12-25_FY,2004-12-26_FY,2003-12-28_FY,2002-12-29_FY,2001-12-30_FY,2000-12-31_FY,1999-12-26_FY,1998-12-27_FY,1997-12-28_FY,1996-12-29_FY,1995-12-31_FY,1994-12-25_FY
,debtRepayment,-1586200000.0,-319800000.0,-3000100000.0,-223900000.0,-701400000.0,-588300000.0,-1332200000.0,-17200000.0,-133900000.0,-8100000.0,0.0,0.0,0.0,-446368000.0,-584056000.0,-114629000.0,-462547000.0,-1379718000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,2525600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83348000.0,0.0,0.0,0.0,0.0,0.0,17232000.0,0.0,0.0,0.0,0.0,4117000.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,-150100000.0,0.0,0.0,34100000.0,-321100000.0,38500000.0,43100000.0,59000000.0,209500000.0,0.0,55200000.0,66800000.0,2500000.0,15600000.0,-61600000.0,-19989000.0,-11000000.0,-17800000.0,-35600000.0,-2300000.0,-9936000.0,2100000.0
,dividendsPaid,-424400000.0,-354200000.0,-353400000.0,-352900000.0,-303400000.0,-273600000.0,-234600000.0,-232200000.0,-228100000.0,-201100000.0,-170400000.0,-139100000.0,-114800000.0,-128353000.0,-110000000.0,-30500000.0,-29800000.0,-29700000.0,-29500000.0,-26564000.0,-23700000.0,-21900000.0,-20500000.0,-19000000.0,-19066000.0,-19100000.0
,otherFinancingActivites,3700000.0,23400000.0,-7000000.0,-60700000.0,-51800000.0,-63400000.0,-110300000.0,2044800000.0,-2500000.0,1419200000.0,0.0,0.0,0.0,7354000.0,0.0,0.0,0.0,0.0,0.0,-2235000.0,0.0,0.0,0.0,0.0,-116000.0,0.0
,netCashUsedProvidedByFinancingActivities,-2007000000.0,-1008900000.0,-1496400000.0,11317900000.0,-512000000.0,-802000000.0,-1059200000.0,1171400000.0,-665100000.0,-7600000.0,-117200000.0,-266900000.0,8400000.0,-401239000.0,-188800000.0,-335700000.0,-357400000.0,1291700000.0,-38800000.0,-31556000.0,-76400000.0,-66000000.0,-72000000.0,-59300000.0,30999000.0,-67000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,8500000.0,-14000000.0,26000000.0,-28200000.0,-43400000.0,-48900000.0,-13700000.0,25100000.0,-3600000.0,8700000.0,5100000.0,-35900000.0,9500000.0,5581000.0,-4400000.0,6800000.0,3500000.0,16200000.0,-400000.0,-367000.0,1200000.0,100000.0,-2600000.0,-400000.0,294000.0,200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-534500000.0,639300000.0,-142300000.0,130000000.0,-193700000.0,182300000.0,-181700000.0,-454900000.0,-138700000.0,483400000.0,518000000.0,-160800000.0,194800000.0,142773000.0,-83600000.0,103600000.0,-39700000.0,-18000000.0,-42600000.0,-44047000.0,3800000.0,-8800000.0,58000000.0,78500000.0,5218000.0,-55000000.0
,cashAtEndOfPeriod,523400000.0,1057900000.0,418600000.0,560900000.0,430900000.0,624600000.0,442300000.0,624100000.0,1078900000.0,1217400000.0,734000000.0,216200000.0,376800000.0,182186000.0,39400000.0,122600000.0,19300000.0,59000000.0,77400000.0,119761000.0,163800000.0,160200000.0,169000000.0,110500000.0,32386000.0,27000000.0
,cashAtBeginningOfPeriod,1057900000.0,418600000.0,560900000.0,430900000.0,624600000.0,442300000.0,624000000.0,1079000000.0,1217600000.0,734000000.0,216000000.0,377000000.0,182000000.0,39413000.0,123000000.0,19000000.0,59000000.0,77000000.0,120000000.0,163808000.0,160000000.0,169000000.0,111000000.0,32000000.0,27168000.0,82000000.0
,operatingCashFlow,1897300000.0,2331300000.0,1866300000.0,1126900000.0,696400000.0,1272600000.0,1168200000.0,974400000.0,868100000.0,749700000.0,824200000.0,411500000.0,616000000.0,833244000.0,422300000.0,499900000.0,544100000.0,258500000.0,193400000.0,285417000.0,169800000.0,181100000.0,260600000.0,195100000.0,90097000.0,186400000.0
,capitalExpenditure,-593800000.0,-651700000.0,-599600000.0,-341800000.0,-275000000.0,-259500000.0,-293900000.0,-222300000.0,-235400000.0,-177900000.0,-124700000.0,-230500000.0,-428300000.0,-446376000.0,-406000000.0,-211500000.0,-240500000.0,-246800000.0,-244500000.0,-154324000.0,-134400000.0,-104500000.0,-60400000.0,-300000.0,-145797000.0,-160300000.0
,freeCashFlow,1303500000.0,1679600000.0,1266700000.0,785100000.0,421400000.0,1013100000.0,874300000.0,752100000.0,632700000.0,571800000.0,699500000.0,181000000.0,187700000.0,386868000.0,16300000.0,288400000.0,303600000.0,11700000.0,-51100000.0,131093000.0,35400000.0,76600000.0,200200000.0,194800000.0,-55700000.0,26100000.0
