date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1636000000.0,-662000000.0,-241000000.0,-1979000000.0,-1462000000.0,-3790000000.0,-2839000000.0,-521000000.0,-262000000.0,-57000000.0,-680000000.0,-1362000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-942000000.0,-1250000000.0,-1000000000.0,-400000000.0,-601000000.0,-2501000000.0,-1048000000.0,-1110000000.0,-797000000.0,-935000000.0,-100000000.0,-718000000.0,-1120000000.0,-853000000.0,-862000000.0,-621000000.0,-121000000.0,0.0,-20000000.0,-533700000.0,-376200000.0,-323700000.0,-499400000.0,-376600000.0,-120300000.0,-51300000.0,-110800000.0
,dividendsPaid,-1209000000.0,-1209000000.0,-1229000000.0,-1239000000.0,-1227000000.0,-1269000000.0,-1210000000.0,-1181000000.0,-1171000000.0,-1039000000.0,-1009000000.0,-998000000.0,-940000000.0,-837000000.0,-730000000.0,-694000000.0,-675000000.0,-661000000.0,-652000000.0,-654000000.0,-613200000.0,-566400000.0,-521000000.0,-480700000.0,-439100000.0,-398500000.0,-349900000.0
,otherFinancingActivites,2000000.0,39000000.0,35000000.0,27000000.0,-19000000.0,-19000000.0,-595000000.0,9000000.0,-21000000.0,-42000000.0,67000000.0,-116000000.0,-54000000.0,5000000.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-509000000.0,-1391000000.0,-2092000000.0,-3591000000.0,-2045000000.0,-2948000000.0,-2559000000.0,-1933000000.0,-1899000000.0,-1887000000.0,-726000000.0,-1948000000.0,-1454000000.0,-1994000000.0,-1731000000.0,-1369000000.0,-889000000.0,-1153000000.0,-934000000.0,-1079800000.0,704600000.0,-172700000.0,-555500000.0,-542800000.0,-750300000.0,-515600000.0,-910000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-13000000.0,-40000000.0,-49000000.0,45000000.0,-82000000.0,-267000000.0,-100000000.0,-19000000.0,-33000000.0,-38000000.0,-17000000.0,-46000000.0,2000000.0,46000000.0,12000000.0,-3000000.0,40000000.0,41000000.0,22000000.0,-5300000.0,-34500000.0,-3300000.0,-8200000.0,-23100000.0,5700000.0,4500000.0,10300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1821000000.0,401000000.0,-1969000000.0,-120000000.0,128000000.0,-95000000.0,-126000000.0,908000000.0,315000000.0,460000000.0,32000000.0,-217000000.0,769000000.0,198000000.0,-423000000.0,-113000000.0,650000000.0,315000000.0,25000000.0,74900000.0,14700000.0,56400000.0,-11400000.0,72100000.0,31700000.0,4000000.0,11400000.0
,cashAtEndOfPeriod,3315000000.0,1494000000.0,1093000000.0,3062000000.0,3182000000.0,3054000000.0,3149000000.0,3275000000.0,2367000000.0,2052000000.0,1592000000.0,1560000000.0,1777000000.0,1008000000.0,810000000.0,1233000000.0,1346000000.0,696000000.0,381000000.0,355700000.0,280800000.0,266100000.0,209700000.0,221100000.0,149000000.0,117300000.0,113300000.0
,cashAtBeginningOfPeriod,1494000000.0,1093000000.0,3062000000.0,3182000000.0,3054000000.0,3149000000.0,3275000000.0,2367000000.0,2052000000.0,1592000000.0,1560000000.0,1777000000.0,1008000000.0,810000000.0,1233000000.0,1346000000.0,696000000.0,381000000.0,356000000.0,280800000.0,266100000.0,209700000.0,221100000.0,149000000.0,117300000.0,113300000.0,101900000.0
,operatingCashFlow,3083000000.0,3006000000.0,2892000000.0,1912000000.0,2881000000.0,2529000000.0,3692000000.0,3649000000.0,3053000000.0,3233000000.0,3292000000.0,3086000000.0,3293000000.0,3016000000.0,2512000000.0,2187000000.0,2216000000.0,1731000000.0,1818000000.0,1707700000.0,1839800000.0,1810500000.0,1651600000.0,1498600000.0,1317300000.0,1142400000.0,1096800000.0
,capitalExpenditure,-538000000.0,-594000000.0,-617000000.0,-476000000.0,-447000000.0,-685000000.0,-767000000.0,-678000000.0,-665000000.0,-647000000.0,-524000000.0,-531000000.0,-714000000.0,-681000000.0,-601000000.0,-518000000.0,-400000000.0,-337000000.0,-384000000.0,-554200000.0,-692000000.0,-591600000.0,-602600000.0,-575400000.0,-513500000.0,-420700000.0,-332300000.0
,freeCashFlow,2545000000.0,2412000000.0,2275000000.0,1436000000.0,2434000000.0,1844000000.0,2925000000.0,2971000000.0,2388000000.0,2586000000.0,2768000000.0,2555000000.0,2579000000.0,2335000000.0,1911000000.0,1669000000.0,1816000000.0,1394000000.0,1434000000.0,1153500000.0,1147800000.0,1218900000.0,1049000000.0,923200000.0,803800000.0,721700000.0,764500000.0
