date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-30_FY,2006-12-31_FY,2005-12-25_FY,2004-12-26_FY,2003-12-28_FY,2002-12-29_FY,2001-12-30_FY,2000-12-31_FY,1999-12-26_FY,1998-12-27_FY,1997-12-28_FY,1996-12-29_FY,1995-12-31_FY,1994-12-25_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1492000000.0,-2104000000.0,-271000000.0,-931000000.0,-2423000000.0,0.0,0.0,-1567000000.0,-187000000.0,-583000000.0,-680000000.0,-884000000.0,-1424000000.0,-1616000000.0,0.0,-2196000000.0,-1892000000.0,-898000000.0,-8322000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897000000.0,0.0,0.0,0.0,0.0,0.0,0.0,202000000.0,0.0,0.0,0.0,0.0,0.0,13000000.0,0.0,0.0,0.0,0.0,19000000.0,0.0
,commonStockRepurchased,0.0,-60000000.0,-366000000.0,0.0,-2003000000.0,-518000000.0,-203000000.0,0.0,0.0,-37000000.0,0.0,-2000000.0,0.0,-152000000.0,-672000000.0,149000000.0,1134000000.0,60000000.0,67000000.0,30000000.0,-808000000.0,97000000.0,-23000000.0,39000000.0,-25000000.0,0.0,16000000.0
,dividendsPaid,-381000000.0,-1013000000.0,-995000000.0,-941000000.0,-954000000.0,-663000000.0,-607000000.0,-481000000.0,-334000000.0,-323000000.0,-608000000.0,-127000000.0,-507000000.0,-531000000.0,-538000000.0,-466000000.0,-372000000.0,-355000000.0,-353000000.0,-351000000.0,-363000000.0,-321000000.0,-319000000.0,-317000000.0,-317000000.0,-379000000.0,-247000000.0
,otherFinancingActivites,0.0,-18000000.0,-7000000.0,-1000000.0,-9000000.0,2000000.0,-883000000.0,31000000.0,-3000000.0,-24000000.0,-1000000.0,-4000000.0,-17000000.0,0.0,21000000.0,0.0,0.0,0.0,0.0,0.0,-23000000.0,0.0,0.0,0.0,0.0,-4000000.0,0.0
,netCashUsedProvidedByFinancingActivities,-1358000000.0,-1348000000.0,-1162000000.0,-1420000000.0,-3630000000.0,-1145000000.0,-704000000.0,762000000.0,-444000000.0,-927000000.0,-1289000000.0,-526000000.0,-1944000000.0,-1588000000.0,-1571000000.0,-2292000000.0,-804000000.0,-1381000000.0,5292000000.0,-155000000.0,-1489000000.0,313000000.0,-392000000.0,-521000000.0,-147000000.0,-897000000.0,-430000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,356000000.0,-195000000.0,-490000000.0,148000000.0,-336000000.0,-568000000.0,745000000.0,-63000000.0,-55000000.0,-514000000.0,-402000000.0,-425000000.0,2180000000.0,-129000000.0,-861000000.0,-93000000.0,995000000.0,80000000.0,-82000000.0,81000000.0,-1520000000.0,1608000000.0,-87000000.0,51000000.0,-13000000.0,0.0,-48000000.0
,cashAtEndOfPeriod,495000000.0,139000000.0,334000000.0,824000000.0,676000000.0,1012000000.0,1580000000.0,835000000.0,898000000.0,953000000.0,1467000000.0,1869000000.0,2294000000.0,94000000.0,243000000.0,951000000.0,1166000000.0,195000000.0,120000000.0,196000000.0,123000000.0,1636000000.0,13000000.0,84000000.0,21000000.0,0.0,112000000.0
,cashAtBeginningOfPeriod,139000000.0,334000000.0,824000000.0,676000000.0,1012000000.0,1580000000.0,835000000.0,898000000.0,953000000.0,1467000000.0,1869000000.0,2294000000.0,114000000.0,223000000.0,1104000000.0,1044000000.0,171000000.0,115000000.0,202000000.0,115000000.0,1643000000.0,28000000.0,100000000.0,33000000.0,34000000.0,263000000.0,160000000.0
,operatingCashFlow,1529000000.0,966000000.0,1112000000.0,1201000000.0,735000000.0,1064000000.0,1088000000.0,1004000000.0,581000000.0,291000000.0,744000000.0,-162000000.0,-1334000000.0,633000000.0,1609000000.0,1748000000.0,2200000000.0,1814000000.0,1510000000.0,1118000000.0,1429000000.0,1501000000.0,1122000000.0,1045000000.0,1298000000.0,1556000000.0,1648000000.0
,capitalExpenditure,-225000000.0,-384000000.0,-427000000.0,-419000000.0,-510000000.0,-443000000.0,-354000000.0,-261000000.0,-256000000.0,-241000000.0,-286000000.0,-239000000.0,-608000000.0,-680000000.0,-874000000.0,-861000000.0,-492000000.0,-608000000.0,-930000000.0,-685000000.0,-848000000.0,-505000000.0,-1109000000.0,-669000000.0,-1327000000.0,-1073000000.0,-1102000000.0
,freeCashFlow,1304000000.0,582000000.0,685000000.0,782000000.0,225000000.0,621000000.0,734000000.0,743000000.0,325000000.0,50000000.0,458000000.0,-401000000.0,-1942000000.0,-91000000.0,735000000.0,855000000.0,1678000000.0,1172000000.0,544000000.0,433000000.0,581000000.0,996000000.0,13000000.0,376000000.0,-29000000.0,483000000.0,546000000.0
