date,,2020-11-01_FY,2019-11-03_FY,2018-10-28_FY,2017-10-29_FY,2016-10-31_FY,2015-10-31_FY,2014-10-31_FY,2013-10-31_FY,2012-10-31_FY,2011-10-31_FY,2010-10-31_FY,2009-10-31_FY,2008-10-31_FY,2007-10-31_FY,2006-10-31_FY,2005-10-31_FY,2004-10-31_FY,2003-10-31_FY,2002-10-31_FY,2001-10-31_FY,2000-10-31_FY,1999-10-31_FY,1998-10-31_FY,1997-10-31_FY,1996-10-31_FY,1995-10-31_FY,1994-10-31_FY,1993-10-31_FY,1992-10-31_FY,1991-10-31_FY,1990-10-31_FY,1989-10-31_FY
,purchasesOfInvestments,-130000000.0,-140000000.0,-132000000.0,-118000000.0,-171200000.0,-154900000.0,-614600000.0,-1026300000.0,-922200000.0,-586900000.0,-63400000.0,-29500000.0,-1141400000.0,-2251600000.0,-2565600000.0,-3276300000.0,-79600000.0,-118200000.0,-87800000.0,-75700000.0,-61900000.0,-92900000.0,-224900000.0,-166700000.0,-127300000.0,-194100000.0,-344800000.0,-346500000.0,-372200000.0,-200600000.0,-192900000.0,-319900000.0
,salesMaturitiesOfInvestments,361000000.0,89000000.0,76000000.0,404000000.0,169400000.0,860700000.0,1022500000.0,843900000.0,240300000.0,32400000.0,38400000.0,825100000.0,1738500000.0,2458500000.0,3006000000.0,1065000000.0,66700000.0,76400000.0,75400000.0,32400000.0,247800000.0,115400000.0,187300000.0,226000000.0,104400000.0,181200000.0,222900000.0,320900000.0,278200000.0,136300000.0,118900000.0,259700000.0
,otherInvestingActivites,-2611000000.0,0.0,0.0,0.0,640900000.0,-137000000.0,-2066900000.0,-3138200000.0,-2030900000.0,-1919100000.0,-1474900000.0,28000000.0,-670300000.0,-899100000.0,-1518600000.0,-2728700000.0,-1700900000.0,-1071100000.0,15300000.0,-1907100000.0,-2560800000.0,-513400000.0,-701000000.0,-1060400000.0,-1002700000.0,-966000000.0,-904500000.0,400600000.0,202100000.0,-1049100000.0,-638900000.0,-517300000.0
,netCashUsedForInvestingActivites,-3319000000.0,-3924000000.0,-8176000000.0,-1644300000.0,-1177200000.0,-1058700000.0,-2881000000.0,-4820700000.0,-4004100000.0,-2620700000.0,-2109100000.0,-57000000.0,-1426000000.0,-1933300000.0,-1148900000.0,-5173200000.0,-1735500000.0,-896100000.0,-314000000.0,-2364900000.0,-3110300000.0,-651800000.0,-1121900000.0,-1384100000.0,-1215500000.0,-1195800000.0,-1205300000.0,215000000.0,-133700000.0,-1379000000.0,-968200000.0,-733900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-7383000000.0,0.0,0.0,0.0,-5267600000.0,-4863200000.0,-5209100000.0,-4958500000.0,-5396000000.0,-3220800000.0,-3675700000.0,-3830300000.0,-4585400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,331000000.0,178000000.0,216000000.0,528000000.0,36000000.0,172100000.0,149500000.0,174500000.0,61000000.0,170000000.0,129100000.0,16500000.0,108900000.0,285700000.0,327600000.0,153600000.0,250800000.0,174500000.0,48000000.0,17800000.0,15900000.0,4200000.0,22700000.0,34800000.0,39000000.0,43600000.0,36900000.0,586000000.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-750000000.0,-1075000000.0,-741000000.0,522500000.0,-205400000.0,-2770700000.0,-2731100000.0,-1531400000.0,-1587700000.0,-1667000000.0,-358800000.0,-3200000.0,-1677600000.0,-1517800000.0,-1299300000.0,-918900000.0,-193100000.0,-400000.0,-1200000.0,-1300000.0,-600000.0,-49000000.0,-885900000.0,-419100000.0,-274700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-956000000.0,-943000000.0,-806000000.0,-764000000.0,-761300000.0,-816300000.0,-786000000.0,-752900000.0,-697900000.0,-593100000.0,-483500000.0,-473400000.0,-448100000.0,-386700000.0,-348400000.0,-289700000.0,-246600000.0,-210500000.0,-208900000.0,-206500000.0,-206000000.0,-205400000.0,-212400000.0,-204300000.0,-209300000.0,-190500000.0,-171800000.0,-152900000.0,-152500000.0,-152300000.0,-140300000.0,-86200000.0
,otherFinancingActivites,-133000000.0,0.0,0.0,0.0,-59300000.0,-53600000.0,-32800000.0,-8600000.0,-36100000.0,21600000.0,2100000.0,-137300000.0,46500000.0,91000000.0,75000000.0,-1900000.0,-400000.0,-1800000.0,-1500000.0,-2800000.0,-1300000.0,-100000.0,-1200000.0,-200000.0,-400000.0,-8200000.0,-6200000.0,-12900000.0,-11400000.0,-12000000.0,2800000.0,6900000.0
,netCashUsedProvidedByFinancingActivities,0.0,509000000.0,876000000.0,4286500000.0,-2400500000.0,-2119100000.0,-288300000.0,406500000.0,3880200000.0,139600000.0,-1009700000.0,470300000.0,-648500000.0,-281000000.0,-416800000.0,3053100000.0,-668500000.0,858900000.0,225900000.0,2000400000.0,2030400000.0,-795100000.0,686700000.0,268900000.0,-200000000.0,473300000.0,390900000.0,-926100000.0,-285600000.0,860600000.0,552300000.0,252000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,-56000000.0,26000000.0,157100000.0,-13000000.0,-187300000.0,-73600000.0,11700000.0,-38800000.0,11400000.0,-24500000.0,42200000.0,58300000.0,46000000.0,21800000.0,-19400000.0,38100000.0,71100000.0,-5300000.0,-10600000.0,-3900000.0,-1800000.0,-2000000.0,-3000000.0,-1100000.0,1400000.0,2800000.0,-1600000.0,-700000.0,-1500000.0,400000.0,-700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,3216000000.0,-59000000.0,-5452000000.0,4999100000.0,173600000.0,375200000.0,283000000.0,-1148200000.0,1005000000.0,-143400000.0,-861100000.0,2440300000.0,-67200000.0,591100000.0,-570700000.0,-922900000.0,-1203400000.0,1569600000.0,1784900000.0,738300000.0,-3800000.0,-14200000.0,-20300000.0,38500000.0,-72200000.0,118300000.0,-92800000.0,121400000.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,7172000000.0,3845000000.0,3882900000.0,9334900000.0,4335800000.0,4162200000.0,3787000000.0,3504000000.0,4652200000.0,3647200000.0,3790600000.0,4651700000.0,2211400000.0,2278600000.0,1687500000.0,2258200000.0,3181100000.0,4384500000.0,2814900000.0,1030000000.0,291700000.0,295500000.0,309700000.0,330000000.0,291500000.0,363700000.0,245400000.0,338200000.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,3956000000.0,3904000000.0,9334900000.0,4335800000.0,4162200000.0,3787000000.0,3504000000.0,4652200000.0,3647200000.0,3790600000.0,4651700000.0,2211400000.0,2278600000.0,1687500000.0,2258200000.0,3181100000.0,4384500000.0,2814900000.0,1030000000.0,291700000.0,295500000.0,309700000.0,330000000.0,291500000.0,363700000.0,245400000.0,338200000.0,216800000.0,278500000.0,185400000.0,203800000.0,266000000.0
,operatingCashFlow,7483000000.0,3412000000.0,1822000000.0,2199800000.0,3764300000.0,3740300000.0,3525900000.0,3254300000.0,1167700000.0,2326300000.0,2282200000.0,1984800000.0,1949000000.0,2759400000.0,973200000.0,1216600000.0,1162500000.0,1535700000.0,1878300000.0,1113400000.0,1080000000.0,1434500000.0,416900000.0,1156700000.0,1344400000.0,839400000.0,718800000.0,834100000.0,358300000.0,613000000.0,397100000.0,420500000.0
,capitalExpenditure,-2656000000.0,-1120000000.0,-896000000.0,-594000000.0,-2955100000.0,-2826100000.0,-2659300000.0,-2375300000.0,-2121000000.0,-1680800000.0,-1312800000.0,-1308100000.0,-1608200000.0,-1484200000.0,-766000000.0,-512600000.0,-363800000.0,-309600000.0,-358700000.0,-491000000.0,-426700000.0,-531300000.0,-537800000.0,-484900000.0,-275900000.0,-262400000.0,-228100000.0,-206500000.0,-285700000.0,-298000000.0,-292100000.0,-181100000.0
,freeCashFlow,4827000000.0,-37000000.0,-1128000000.0,-392500000.0,809200000.0,914200000.0,866600000.0,879000000.0,-953300000.0,645500000.0,969400000.0,676700000.0,340800000.0,1275200000.0,207200000.0,704000000.0,798700000.0,1226100000.0,1519600000.0,622400000.0,653300000.0,903200000.0,-120900000.0,671800000.0,1068500000.0,577000000.0,490700000.0,627600000.0,72600000.0,315000000.0,105000000.0,239400000.0
