date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2423000000.0,-660000000.0,-6000000.0,-588000000.0,-379000000.0,-340000000.0,-1803000000.0,-605000000.0,-203000000.0,-398000000.0,-262000000.0,-1076000000.0,-3691000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,54000000.0,61000000.0,15000000.0,52000000.0,31000000.0,53000000.0,57000000.0,68000000.0,122000000.0,81000000.0,146000000.0,12000000.0,13000000.0,194000000.0,67000000.0,148000000.0,121000000.0,86000000.0,32000000.0,13000000.0,4000000.0,9000000.0,22000000.0,14000000.0,26800000.0,7400000.0,19400000.0
,commonStockRepurchased,0.0,-325000000.0,-1721000000.0,-813000000.0,-1050000000.0,-751000000.0,-750000000.0,-1000000000.0,-92000000.0,-858000000.0,-586000000.0,-59000000.0,-7000000.0,-274000000.0,-153000000.0,-607000000.0,-100000000.0,0.0,0.0,-5000000.0,-247000000.0,-82000000.0,-217000000.0,-343000000.0,-635100000.0,-588000000.0,-280000000.0
,dividendsPaid,-496000000.0,-468000000.0,-453000000.0,-434000000.0,-414000000.0,-383000000.0,-361000000.0,-345000000.0,-358000000.0,-355000000.0,-447000000.0,-430000000.0,-343000000.0,-335000000.0,-316000000.0,-316000000.0,-307000000.0,-294000000.0,-287000000.0,-283000000.0,-276000000.0,-264000000.0,-252000000.0,-239000000.0,-236600000.0,-238900000.0,-237800000.0
,otherFinancingActivites,-56000000.0,-67000000.0,-29000000.0,-71000000.0,16000000.0,-15000000.0,-256000000.0,-90000000.0,-216000000.0,-128000000.0,-703000000.0,29000000.0,0.0,0.0,-4000000.0,10000000.0,13000000.0,0.0,23000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-59000000.0,-758000000.0,-1205000000.0,-1954000000.0,-1184000000.0,-754000000.0,-969000000.0,-1979000000.0,-351000000.0,-1632000000.0,-104000000.0,-1123000000.0,-978000000.0,1283000000.0,-501000000.0,-857000000.0,-585000000.0,-593000000.0,-655000000.0,-816000000.0,-278000000.0,773000000.0,-361000000.0,-360000000.0,-575100000.0,-752900000.0,-497600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,6000000.0,1000000.0,-32000000.0,69000000.0,-68000000.0,-63000000.0,-132000000.0,-5000000.0,24000000.0,-41000000.0,27000000.0,17000000.0,-10000000.0,11000000.0,22000000.0,-36000000.0,37000000.0,18000000.0,4000000.0,-2000000.0,-3000000.0,-1000000.0,-1000000.0,-5000000.0,-400000.0,-100000.0,2100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,610000000.0,314000000.0,-534000000.0,-384000000.0,509000000.0,625000000.0,-430000000.0,-190000000.0,-151000000.0,116000000.0,284000000.0,36000000.0,495000000.0,83000000.0,-11000000.0,-193000000.0,210000000.0,382000000.0,9000000.0,-3000000.0,-47000000.0,30000000.0,-1000000.0,59000000.0,-36000000.0,43500000.0,-49800000.0
,cashAtEndOfPeriod,1826000000.0,1216000000.0,902000000.0,1436000000.0,1820000000.0,1311000000.0,686000000.0,1116000000.0,1306000000.0,1457000000.0,1341000000.0,1057000000.0,1021000000.0,526000000.0,455000000.0,466000000.0,709000000.0,499000000.0,117000000.0,108000000.0,111000000.0,158000000.0,128000000.0,129000000.0,69600000.0,105600000.0,62100000.0
,cashAtBeginningOfPeriod,1216000000.0,902000000.0,1436000000.0,1820000000.0,1311000000.0,686000000.0,1116000000.0,1306000000.0,1457000000.0,1341000000.0,1057000000.0,1021000000.0,526000000.0,443000000.0,466000000.0,659000000.0,499000000.0,117000000.0,108000000.0,111000000.0,158000000.0,128000000.0,129000000.0,70000000.0,105600000.0,62100000.0,111900000.0
,operatingCashFlow,2130000000.0,2080000000.0,1467000000.0,1568000000.0,1325000000.0,1837000000.0,1528000000.0,1791000000.0,1787000000.0,1436000000.0,1310000000.0,1345000000.0,1358000000.0,996000000.0,1130000000.0,1065000000.0,1018000000.0,1123000000.0,872000000.0,1060000000.0,870000000.0,902000000.0,942000000.0,1007000000.0,1007900000.0,1072000000.0,691100000.0
,capitalExpenditure,-304000000.0,-413000000.0,-411000000.0,-360000000.0,-402000000.0,-476000000.0,-587000000.0,-515000000.0,-411000000.0,-390000000.0,-307000000.0,-239000000.0,-383000000.0,-353000000.0,-372000000.0,-288000000.0,-244000000.0,-217000000.0,-238000000.0,-291000000.0,-561000000.0,-490000000.0,-487000000.0,-466000000.0,-475900000.0,-447800000.0,-321800000.0
,freeCashFlow,1826000000.0,1667000000.0,1056000000.0,1208000000.0,923000000.0,1361000000.0,941000000.0,1276000000.0,1376000000.0,1046000000.0,1003000000.0,1106000000.0,975000000.0,643000000.0,758000000.0,777000000.0,774000000.0,906000000.0,634000000.0,769000000.0,309000000.0,412000000.0,455000000.0,541000000.0,532000000.0,624200000.0,369300000.0
