date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-02-03_FY,2006-01-28_FY,2005-01-29_FY,2004-01-31_FY,2003-02-01_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1300000000.0,-500000000.0,-6214700000.0,-659100000.0,-4036200000.0,-5926700000.0,-12800000.0,-271500000.0,-1500000.0,-2000000.0,-15100000.0,0.0,0.0,0.0,0.0,-601000.0,-148568000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21600000.0,0.0,0.0,0.0,0.0,22175000.0,0.0,32476000.0,11805000.0,24563000.0,8800000.0,4900000.0,2000000.0,28700000.0
,commonStockRepurchased,-400000000.0,-184800000.0,17500000.0,35000000.0,41500000.0,13900000.0,0.0,-1106100000.0,-330200000.0,-635000000.0,-397000000.0,-164800000.0,0.0,-401400000.0,-207900000.0,-169700000.0,-33500000.0,-38053000.0,800000.0,0.0,-3775000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1400000.0,0.0,0.0,0.0
,otherFinancingActivites,-16900000.0,-9800000.0,5036900000.0,1105400000.0,3842100000.0,11997100000.0,-7300000.0,785800000.0,38300000.0,24700000.0,27900000.0,0.0,2300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21500000.0,-200000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-949900000.0,-709800000.0,-1599900000.0,-651500000.0,-1060500000.0,6048800000.0,-14600000.0,-597800000.0,-303400000.0,-623200000.0,-404300000.0,-161300000.0,22700000.0,-389000000.0,-202900000.0,-170300000.0,61300000.0,-35539000.0,400000.0,22480000.0,-1771000.0,-12919000.0,29200000.0,10700000.0,28500000.0,10100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,-500000.0,-500000.0,600000.0,1100000.0,-900000.0,-800000.0,-3500000.0,-1400000.0,-100000.0,-700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,877600000.0,139300000.0,-651100000.0,231400000.0,130300000.0,-128000000.0,596400000.0,-132200000.0,111600000.0,-22900000.0,-260400000.0,207200000.0,323800000.0,-44400000.0,19200000.0,-40700000.0,22300000.0,-68617000.0,-54900000.0,55539000.0,55487000.0,-34000.0,101900000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,1463600000.0,561400000.0,446700000.0,1097800000.0,866400000.0,736100000.0,864100000.0,267800000.0,399600000.0,288100000.0,311600000.0,571200000.0,364400000.0,40600000.0,85200000.0,66300000.0,191300000.0,168685000.0,237100000.0,292192000.0,236653000.0,181553000.0,176500000.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,586000000.0,422100000.0,1097800000.0,866400000.0,736100000.0,864100000.0,267700000.0,400000000.0,288000000.0,311000000.0,572000000.0,364000000.0,40600000.0,85000000.0,66000000.0,107000000.0,169000000.0,237302000.0,292000000.0,236653000.0,181166000.0,181587000.0,74600000.0,45000000.0,3000000.0,22400000.0
,operatingCashFlow,2716300000.0,1869800000.0,1766000000.0,1510200000.0,1673300000.0,802500000.0,926800000.0,793400000.0,677700000.0,686500000.0,518700000.0,581000000.0,403100000.0,367300000.0,412800000.0,365100000.0,276500000.0,234285000.0,-24000000.0,206877000.0,178726000.0,107652000.0,120700000.0,68700000.0,69700000.0,39200000.0
,capitalExpenditure,-898800000.0,-1034800000.0,-817100000.0,-632200000.0,-564700000.0,-480500000.0,-325600000.0,-330100000.0,-312200000.0,-250100000.0,-178700000.0,-164800000.0,-131300000.0,-195600000.0,-179500000.0,-142900000.0,-188600000.0,-227316000.0,-11600000.0,-136127000.0,-121566000.0,-95038000.0,-48200000.0,-53500000.0,-57500000.0,-16500000.0
,freeCashFlow,1817500000.0,833100000.0,948900000.0,878000000.0,1107700000.0,322000000.0,601200000.0,463000000.0,365500000.0,436400000.0,339800000.0,416200000.0,271800000.0,171700000.0,233300000.0,222200000.0,87900000.0,6969000.0,-35600000.0,70750000.0,57160000.0,12614000.0,72500000.0,15200000.0,12200000.0,22700000.0
