date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,otherInvestingActivites,163000000.0,-31000000.0,-87000000.0,-75000000.0,155000000.0,6000000.0,1088000000.0,-86000000.0,-563000000.0,-176000000.0,-121000000.0,-100121000.0,-78106000.0,-206476000.0,-149559000.0,-95649000.0,-78431000.0,-57576000.0,-37520000.0,-76835000.0,6059000.0,-33500000.0,30200000.0,-364400000.0,-59800000.0,2600000.0,-354700000.0,-62500000.0,-1700000.0,-88600000.0,-143200000.0,-116400000.0
,netCashUsedForInvestingActivites,-1466000000.0,-3446000000.0,-3944000000.0,-1416000000.0,-1660000000.0,-3659000000.0,-9552000000.0,-7116000000.0,-13424000000.0,-8645000000.0,-13403000000.0,-3247426000.0,-5742978000.0,-5945929000.0,-5775582000.0,-3731842000.0,-3411013000.0,-2958757000.0,-1236007000.0,-2314064000.0,-2229014000.0,-1769800000.0,-512100000.0,-1066200000.0,-618200000.0,-870000000.0,-519700000.0,-466600000.0,-118000000.0,-503700000.0,-172900000.0,-131600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1243000000.0,-1150000000.0,-1370000000.0,-70000000.0,-181000000.0,-2509000000.0,0.0,-2585000000.0,-400000000.0,0.0,-1023000000.0,-100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,1000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52000000.0,2328000000.0,34115000.0,36011000.0,43961000.0,31963000.0,25484000.0,34067000.0,582865000.0,32699000.0,10205000.0,465306000.0,665900000.0,99900000.0,11600000.0,8100000.0,197000000.0,4600000.0,134200000.0,600000.0,1400000.0,1100000.0,100000.0
,commonStockRepurchased,0.0,0.0,-305000000.0,0.0,0.0,0.0,-1864000000.0,-997000000.0,0.0,0.0,0.0,-98387000.0,0.0,0.0,-166907000.0,0.0,0.0,0.0,0.0,-42959000.0,-20343000.0,-15600000.0,-21400000.0,-400000.0,-1700000.0,0.0,0.0,0.0,0.0,0.0,-4700000.0,0.0
,dividendsPaid,-146000000.0,-376000000.0,-382000000.0,-380000000.0,-379000000.0,-377000000.0,-365000000.0,-360000000.0,-332000000.0,-306000000.0,-226000000.0,-208603000.0,-239358000.0,-204753000.0,-154143000.0,-117395000.0,-90369000.0,-72832000.0,-68879000.0,-54492000.0,-52945000.0,-42300000.0,-28200000.0,-25300000.0,-23400000.0,-18900000.0,-17100000.0,-14900000.0,-13100000.0,-12700000.0,-12500000.0,-9700000.0
,otherFinancingActivites,-135000000.0,251000000.0,278000000.0,-271000000.0,-300000000.0,-76000000.0,-91000000.0,2969000000.0,-10000000.0,32000000.0,19000000.0,15156000.0,-759551000.0,7547000.0,33730000.0,5412000.0,51962000.0,-443067000.0,-6728000.0,440654000.0,-838000.0,-4900000.0,-600000.0,-2900000.0,-5800000.0,-12100000.0,-1000000.0,-300000.0,-4000000.0,-16100000.0,-1100000.0,-1300000.0
,netCashUsedProvidedByFinancingActivities,93000000.0,112000000.0,-787000000.0,-721000000.0,-860000000.0,-2962000000.0,-794000000.0,-973000000.0,4785000000.0,-1147000000.0,4763000000.0,-109550000.0,-266739000.0,253795000.0,1374340000.0,-482661000.0,257084000.0,234474000.0,-128450000.0,377789000.0,723630000.0,1130200000.0,45500000.0,338900000.0,127300000.0,521600000.0,182100000.0,232400000.0,-56700000.0,268300000.0,-6500000.0,3900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,15000000.0,-467000000.0,-954000000.0,291000000.0,-90000000.0,698000000.0,-1137000000.0,1746000000.0,-135000000.0,161000000.0,-1914000000.0,866667000.0,1055627000.0,-14701000.0,-88336000.0,117767000.0,77590000.0,-18383000.0,16261000.0,-1548000.0,24002000.0,-1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,262000000.0,247000000.0,714000000.0,1668000000.0,1377000000.0,1467000000.0,769000000.0,1906000000.0,160000000.0,295000000.0,134000000.0,2048117000.0,1181450000.0,125823000.0,140524000.0,228860000.0,111093000.0,33503000.0,51886000.0,35625000.0,37173000.0,13200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,247000000.0,714000000.0,1668000000.0,1377000000.0,1467000000.0,769000000.0,1906000000.0,160000000.0,295000000.0,134000000.0,2048000000.0,1181450000.0,125823000.0,140524000.0,228860000.0,111093000.0,33503000.0,51886000.0,35625000.0,37173000.0,13171000.0,14500000.0,9700000.0,13200000.0,13600000.0,30000000.0,17100000.0,26100000.0,6400000.0,85200000.0,75200000.0,34900000.0
,operatingCashFlow,1388000000.0,2867000000.0,3777000000.0,2428000000.0,2430000000.0,2984000000.0,8461000000.0,9835000000.0,8504000000.0,9953000000.0,6726000000.0,4223643000.0,7065344000.0,5677433000.0,4312906000.0,4332270000.0,3231519000.0,2705900000.0,1380718000.0,1934727000.0,1529386000.0,638200000.0,471500000.0,723800000.0,490500000.0,332100000.0,335600000.0,225100000.0,194400000.0,156600000.0,189400000.0,168100000.0
,capitalExpenditure,-1302000000.0,-2961000000.0,-3904000000.0,-2760000000.0,-1949000000.0,-5178000000.0,-12372000000.0,-11220000000.0,-9531000000.0,-7078000000.0,-4922000000.0,-3631099000.0,-5972846000.0,-4802343000.0,-4140228000.0,-3715856000.0,-2456488000.0,-1594936000.0,-1037368000.0,-1524773000.0,-1010528000.0,-1886200000.0,-699500000.0,-731900000.0,-642100000.0,-1149600000.0,-180000000.0,-439600000.0,-207100000.0,-572100000.0,-37000000.0,-20200000.0
,freeCashFlow,86000000.0,-94000000.0,-127000000.0,-332000000.0,481000000.0,-2194000000.0,-3911000000.0,-1385000000.0,-1027000000.0,2875000000.0,1804000000.0,592544000.0,1092498000.0,875090000.0,172678000.0,616414000.0,775031000.0,1110964000.0,343350000.0,409954000.0,518858000.0,-1248000000.0,-228000000.0,-8100000.0,-151600000.0,-817500000.0,155600000.0,-214500000.0,-12700000.0,-415500000.0,152400000.0,147900000.0
